order_id,product_id,customer_id,order_history,delivery_preference,locations,returns/refunds
ORD009975,PROD4015,CUST53616,49,Same-Day,Rural,No
ORD003258,PROD8179,CUST62123,34,Same-Day,Urban,No
ORD005702,PROD5989,CUST57143,48,Same-Day,Urban,No
ORD004771,PROD9060,CUST18051,7,Express,Urban,No
ORD007292,PROD9638,CUST44000,43,Same-Day,Urban,No
ORD000919,PROD7512,CUST26798,42,Standard,Rural,No
ORD005884,PROD5375,CUST65114,11,Same-Day,Urban,No
ORD007627,PROD7974,CUST85076,6,Same-Day,Rural,No
ORD012562,PROD9424,CUST49940,44,Same-Day,Suburban,No
ORD009144,PROD3960,CUST99321,42,Same-Day,Suburban,No
ORD003522,PROD5890,CUST59961,10,Same-Day,Suburban,No
ORD009504,PROD2363,CUST78426,32,Standard,Suburban,No
ORD006834,PROD1334,CUST25924,41,Same-Day,Urban,No
ORD001634,PROD6952,CUST30387,8,Express,Rural,No
ORD004330,PROD8796,CUST19950,22,Express,Suburban,No
ORD003297,PROD4367,CUST76647,48,Express,Urban,No
ORD005417,PROD8713,CUST41829,42,Same-Day,Urban,No
ORD013639,PROD9753,CUST63259,15,Standard,Suburban,No
ORD000854,PROD2924,CUST81230,18,Express,Suburban,No
ORD005985,PROD8898,CUST20750,5,Express,Suburban,No
ORD001872,PROD9311,CUST93336,45,Same-Day,Suburban,No
ORD002739,PROD8449,CUST43265,9,Same-Day,Suburban,No
ORD001273,PROD2965,CUST24592,36,Same-Day,Suburban,No
ORD007924,PROD5253,CUST85989,45,Standard,Suburban,No
ORD009801,PROD1530,CUST71238,40,Standard,Urban,No
ORD001863,PROD3440,CUST75538,12,Express,Rural,No
ORD013394,PROD6355,CUST14956,45,Express,Rural,No
ORD003187,PROD2478,CUST96057,5,Express,Urban,No
ORD014009,PROD7544,CUST10637,13,Express,Suburban,No
ORD008286,PROD6810,CUST72910,13,Same-Day,Rural,Yes
ORD014688,PROD7402,CUST69967,38,Same-Day,Urban,No
ORD006929,PROD7914,CUST76971,27,Same-Day,Suburban,No
ORD000723,PROD3444,CUST83990,17,Standard,Rural,No
ORD010439,PROD4941,CUST60226,30,Standard,Urban,No
ORD002765,PROD1266,CUST65310,48,Same-Day,Suburban,No
ORD004395,PROD2951,CUST15410,21,Standard,Urban,No
ORD002083,PROD6375,CUST72075,23,Standard,Suburban,No
ORD010674,PROD4004,CUST36427,34,Express,Rural,No
ORD003048,PROD2731,CUST70263,44,Same-Day,Suburban,No
ORD005548,PROD7350,CUST35396,25,Standard,Rural,No
ORD008860,PROD6452,CUST82546,27,Same-Day,Urban,Yes
ORD004081,PROD1276,CUST44565,1,Standard,Suburban,No
ORD006309,PROD3010,CUST17465,34,Same-Day,Suburban,No
ORD013508,PROD2616,CUST54776,27,Standard,Suburban,No
ORD012068,PROD9191,CUST27873,17,Same-Day,Rural,No
ORD013457,PROD7458,CUST64870,1,Express,Urban,No
ORD008359,PROD4304,CUST64799,33,Same-Day,Rural,No
ORD010534,PROD1016,CUST47369,47,Standard,Urban,No
ORD013674,PROD4667,CUST79614,25,Express,Rural,No
ORD000057,PROD8428,CUST76539,28,Express,Suburban,No
ORD003794,PROD8895,CUST38127,40,Express,Urban,No
ORD004077,PROD8391,CUST10628,3,Same-Day,Urban,No
ORD009363,PROD7231,CUST90004,38,Same-Day,Suburban,No
ORD008742,PROD4292,CUST50603,25,Same-Day,Suburban,No
ORD013326,PROD8407,CUST83125,44,Standard,Urban,No
ORD004543,PROD9613,CUST93572,35,Standard,Suburban,No
ORD006231,PROD9701,CUST40742,12,Standard,Urban,No
ORD000284,PROD8508,CUST61813,42,Express,Suburban,No
ORD006452,PROD3423,CUST11614,7,Express,Suburban,No
ORD008216,PROD6194,CUST26720,17,Standard,Suburban,No
ORD006141,PROD4433,CUST70650,36,Same-Day,Suburban,No
ORD014988,PROD6332,CUST31091,26,Standard,Urban,No
ORD011784,PROD8163,CUST13858,5,Express,Urban,No
ORD003867,PROD4072,CUST31659,49,Same-Day,Rural,No
ORD005891,PROD9518,CUST25952,30,Standard,Urban,No
ORD006987,PROD5550,CUST24080,37,Express,Urban,Yes
ORD013774,PROD8317,CUST72347,40,Same-Day,Suburban,No
ORD003240,PROD4899,CUST27897,35,Standard,Urban,No
ORD002013,PROD8518,CUST93854,49,Express,Suburban,No
ORD009503,PROD6317,CUST84389,28,Express,Rural,No
ORD014830,PROD5370,CUST13778,18,Standard,Rural,No
ORD001946,PROD1689,CUST96856,15,Express,Rural,No
ORD012471,PROD8897,CUST29463,45,Express,Urban,Yes
ORD007463,PROD3598,CUST70943,30,Express,Rural,No
ORD005296,PROD9498,CUST50230,2,Standard,Urban,No
ORD007939,PROD5489,CUST36290,32,Standard,Suburban,No
ORD002552,PROD7815,CUST10683,9,Express,Rural,No
ORD002709,PROD3758,CUST65870,45,Standard,Suburban,No
ORD005131,PROD6437,CUST42835,49,Express,Urban,No
ORD013028,PROD3486,CUST73432,17,Express,Rural,No
ORD004888,PROD6303,CUST70574,48,Express,Suburban,No
ORD009052,PROD5068,CUST56280,44,Same-Day,Urban,Yes
ORD010779,PROD7018,CUST41116,41,Express,Urban,No
ORD005649,PROD6339,CUST13144,9,Express,Suburban,No
ORD002185,PROD1998,CUST18147,3,Express,Urban,Yes
ORD010351,PROD2722,CUST28574,45,Express,Suburban,No
ORD004839,PROD2850,CUST54887,1,Standard,Suburban,No
ORD010401,PROD1987,CUST63132,20,Same-Day,Suburban,No
ORD000028,PROD5552,CUST35185,34,Same-Day,Urban,No
ORD011678,PROD5441,CUST48609,38,Standard,Rural,No
ORD006371,PROD5659,CUST26581,47,Same-Day,Suburban,No
ORD010399,PROD2231,CUST65525,8,Same-Day,Suburban,No
ORD011359,PROD3774,CUST97652,7,Standard,Urban,No
ORD000568,PROD9837,CUST20897,13,Express,Suburban,Yes
ORD009244,PROD1096,CUST94127,19,Same-Day,Rural,Yes
ORD001692,PROD4673,CUST50811,1,Same-Day,Urban,No
ORD008088,PROD4916,CUST79248,29,Express,Urban,No
ORD001075,PROD4559,CUST88557,7,Standard,Suburban,No
ORD012333,PROD9247,CUST11085,45,Same-Day,Rural,No
ORD014010,PROD6991,CUST29108,35,Standard,Urban,No
ORD006953,PROD2833,CUST56977,40,Same-Day,Urban,No
ORD009918,PROD2531,CUST39857,25,Standard,Suburban,No
ORD003412,PROD3821,CUST97082,10,Standard,Suburban,No
ORD003888,PROD9328,CUST73305,7,Standard,Suburban,No
ORD002387,PROD4803,CUST98122,40,Standard,Urban,No
ORD000483,PROD9976,CUST63481,35,Standard,Rural,Yes
ORD011871,PROD9281,CUST35766,5,Same-Day,Urban,No
ORD012760,PROD1104,CUST58248,14,Same-Day,Urban,No
ORD010874,PROD3655,CUST76402,28,Same-Day,Suburban,No
ORD008057,PROD3369,CUST96553,20,Same-Day,Suburban,No
ORD004126,PROD3333,CUST35072,21,Express,Urban,No
ORD002259,PROD7073,CUST91967,12,Same-Day,Suburban,No
ORD011561,PROD2253,CUST56690,24,Express,Urban,No
ORD008169,PROD9342,CUST42231,12,Express,Suburban,No
ORD001210,PROD4705,CUST50940,28,Express,Suburban,No
ORD012836,PROD5182,CUST16681,27,Express,Suburban,No
ORD002956,PROD7274,CUST93677,15,Standard,Suburban,No
ORD001467,PROD1854,CUST17353,19,Same-Day,Rural,No
ORD011999,PROD5924,CUST62391,6,Express,Urban,No
ORD006154,PROD9436,CUST92807,23,Standard,Suburban,No
ORD006273,PROD1898,CUST96930,10,Standard,Suburban,No
ORD004006,PROD7814,CUST13244,33,Same-Day,Urban,No
ORD013769,PROD4489,CUST35800,18,Standard,Suburban,No
ORD008259,PROD9399,CUST63733,1,Express,Suburban,No
ORD004020,PROD8780,CUST20564,42,Same-Day,Urban,Yes
ORD005366,PROD1057,CUST96869,17,Standard,Urban,No
ORD012442,PROD3530,CUST36677,22,Express,Rural,No
ORD015000,PROD8685,CUST37784,7,Same-Day,Urban,Yes
ORD008845,PROD2728,CUST94491,49,Same-Day,Urban,Yes
ORD000240,PROD5673,CUST28160,26,Same-Day,Urban,No
ORD004325,PROD9263,CUST85922,46,Express,Rural,No
ORD008577,PROD1885,CUST44850,26,Same-Day,Suburban,No
ORD005955,PROD2740,CUST64273,22,Express,Suburban,No
ORD011081,PROD4021,CUST94709,42,Same-Day,Rural,No
ORD014356,PROD1369,CUST90003,34,Express,Rural,Yes
ORD009333,PROD5059,CUST41460,1,Same-Day,Suburban,No
ORD013063,PROD4420,CUST50691,6,Standard,Rural,No
ORD001082,PROD9920,CUST97209,7,Express,Urban,No
ORD002741,PROD6362,CUST68883,46,Same-Day,Rural,No
ORD005005,PROD3213,CUST91828,7,Same-Day,Suburban,No
ORD001094,PROD6464,CUST12449,40,Express,Suburban,No
ORD002909,PROD1901,CUST42360,25,Express,Rural,No
ORD000786,PROD8078,CUST51397,10,Standard,Suburban,No
ORD010129,PROD2528,CUST89820,46,Express,Urban,No
ORD011612,PROD6089,CUST84389,48,Standard,Urban,No
ORD012275,PROD6761,CUST21647,8,Same-Day,Urban,No
ORD012383,PROD9803,CUST92468,45,Same-Day,Urban,No
ORD005573,PROD5467,CUST31665,32,Express,Suburban,No
ORD013794,PROD8289,CUST38536,6,Standard,Suburban,No
ORD009848,PROD3149,CUST15092,41,Standard,Urban,No
ORD011481,PROD1474,CUST57793,25,Standard,Suburban,No
ORD001720,PROD3981,CUST41324,27,Standard,Rural,No
ORD009206,PROD1693,CUST42519,10,Express,Suburban,No
ORD011422,PROD4205,CUST61215,19,Standard,Rural,No
ORD012790,PROD6166,CUST37558,37,Express,Suburban,No
ORD004971,PROD2728,CUST31190,20,Same-Day,Urban,No
ORD007858,PROD8417,CUST46947,21,Express,Rural,No
ORD000635,PROD6511,CUST86022,44,Standard,Urban,Yes
ORD004780,PROD2675,CUST17248,28,Same-Day,Suburban,No
ORD007750,PROD1381,CUST69474,45,Standard,Urban,No
ORD009185,PROD2385,CUST91607,22,Same-Day,Rural,No
ORD007672,PROD9565,CUST38473,31,Same-Day,Suburban,No
ORD011234,PROD4195,CUST28053,11,Express,Rural,No
ORD008142,PROD4107,CUST71392,18,Standard,Urban,No
ORD013994,PROD8563,CUST34334,24,Standard,Suburban,No
ORD003979,PROD1665,CUST74865,2,Standard,Suburban,No
ORD014828,PROD4776,CUST98237,11,Standard,Rural,No
ORD002262,PROD1749,CUST69726,31,Express,Suburban,No
ORD011468,PROD7960,CUST70337,23,Standard,Rural,No
ORD010034,PROD7783,CUST62441,1,Same-Day,Rural,No
ORD002654,PROD9281,CUST78942,43,Same-Day,Suburban,No
ORD005661,PROD7288,CUST11203,32,Express,Rural,No
ORD011722,PROD4156,CUST87661,22,Standard,Urban,No
ORD008442,PROD5819,CUST75745,17,Same-Day,Suburban,Yes
ORD002342,PROD2531,CUST71149,47,Express,Suburban,Yes
ORD004072,PROD2154,CUST24513,8,Same-Day,Suburban,No
ORD008724,PROD7845,CUST89713,35,Same-Day,Rural,No
ORD004196,PROD8734,CUST47913,42,Standard,Suburban,No
ORD001923,PROD5331,CUST73651,20,Standard,Suburban,No
ORD013963,PROD2009,CUST80943,48,Express,Suburban,No
ORD004350,PROD6742,CUST33348,17,Express,Rural,No
ORD014801,PROD6130,CUST46333,37,Same-Day,Rural,No
ORD012943,PROD5625,CUST24054,25,Same-Day,Suburban,No
ORD008984,PROD7498,CUST38635,9,Standard,Rural,No
ORD011370,PROD1448,CUST40900,28,Express,Rural,Yes
ORD010995,PROD1949,CUST86068,1,Same-Day,Rural,No
ORD002461,PROD5123,CUST53474,44,Express,Urban,No
ORD003091,PROD3141,CUST99100,41,Express,Rural,No
ORD004034,PROD5633,CUST85098,32,Express,Suburban,No
ORD013601,PROD4447,CUST90654,43,Express,Suburban,No
ORD005898,PROD2113,CUST10840,44,Express,Suburban,No
ORD014168,PROD7042,CUST15516,10,Standard,Urban,No
ORD011592,PROD5659,CUST79202,4,Express,Rural,No
ORD014766,PROD3999,CUST75967,33,Express,Suburban,No
ORD014072,PROD7832,CUST12260,48,Standard,Suburban,No
ORD003270,PROD3664,CUST50210,8,Standard,Suburban,No
ORD000778,PROD7594,CUST45772,1,Same-Day,Suburban,No
ORD009380,PROD5596,CUST93997,15,Express,Rural,No
ORD012669,PROD1971,CUST76669,29,Standard,Urban,No
ORD006487,PROD3865,CUST28036,26,Standard,Rural,No
ORD002089,PROD2489,CUST37108,6,Standard,Suburban,No
ORD000040,PROD8527,CUST63583,33,Standard,Urban,Yes
ORD004198,PROD6993,CUST66792,10,Standard,Urban,No
ORD007846,PROD5925,CUST36576,9,Standard,Rural,Yes
ORD012532,PROD1836,CUST18577,30,Same-Day,Suburban,No
ORD000424,PROD7211,CUST12982,10,Same-Day,Rural,No
ORD004897,PROD5314,CUST10159,44,Express,Rural,Yes
ORD006820,PROD2073,CUST49497,5,Standard,Suburban,No
ORD007375,PROD4127,CUST27814,25,Express,Rural,Yes
ORD012879,PROD9496,CUST79646,38,Same-Day,Urban,No
ORD014205,PROD2018,CUST95805,49,Same-Day,Suburban,No
ORD003490,PROD4511,CUST72464,34,Standard,Urban,No
ORD001740,PROD3050,CUST90744,1,Standard,Rural,No
ORD002540,PROD4621,CUST94173,19,Express,Suburban,Yes
ORD005851,PROD1890,CUST20264,39,Standard,Suburban,No
ORD003106,PROD1699,CUST40192,24,Standard,Suburban,No
ORD010152,PROD5505,CUST75383,18,Standard,Urban,Yes
ORD007160,PROD6132,CUST71664,45,Same-Day,Urban,No
ORD013156,PROD6909,CUST70092,45,Same-Day,Rural,No
ORD007481,PROD9444,CUST16606,23,Same-Day,Urban,No
ORD001244,PROD5458,CUST95843,35,Express,Suburban,No
ORD004592,PROD3389,CUST83223,25,Same-Day,Suburban,No
ORD002295,PROD7756,CUST61671,30,Standard,Rural,No
ORD011763,PROD7969,CUST17892,8,Standard,Suburban,No
ORD004110,PROD7113,CUST91043,31,Express,Rural,No
ORD008288,PROD4694,CUST67052,18,Same-Day,Rural,No
ORD004944,PROD9051,CUST19492,48,Standard,Suburban,No
ORD011908,PROD6169,CUST14844,11,Same-Day,Urban,No
ORD010924,PROD5719,CUST17302,35,Standard,Suburban,No
ORD006344,PROD5776,CUST17121,48,Same-Day,Urban,No
ORD004016,PROD6911,CUST64702,7,Standard,Suburban,No
ORD009807,PROD1748,CUST47535,14,Same-Day,Rural,No
ORD002544,PROD8586,CUST56338,22,Standard,Rural,No
ORD004725,PROD1001,CUST43964,35,Same-Day,Rural,No
ORD011342,PROD3346,CUST82993,28,Standard,Urban,No
ORD011245,PROD8291,CUST40588,5,Standard,Urban,No
ORD001693,PROD2988,CUST26695,28,Same-Day,Suburban,No
ORD009213,PROD7013,CUST39922,15,Standard,Urban,No
ORD014120,PROD8941,CUST34222,37,Same-Day,Rural,No
ORD014081,PROD6424,CUST24852,39,Express,Rural,No
ORD003159,PROD9674,CUST14588,24,Standard,Suburban,No
ORD004531,PROD7081,CUST17362,12,Standard,Rural,No
ORD004190,PROD7637,CUST80026,35,Same-Day,Rural,No
ORD008955,PROD8904,CUST86296,36,Standard,Rural,Yes
ORD006479,PROD6495,CUST44695,41,Standard,Suburban,No
ORD010738,PROD2100,CUST54615,18,Same-Day,Suburban,Yes
ORD008583,PROD4007,CUST20482,13,Standard,Rural,No
ORD004637,PROD5694,CUST51139,1,Express,Rural,No
ORD000480,PROD8251,CUST90887,32,Express,Suburban,No
ORD008689,PROD5166,CUST13878,29,Express,Suburban,No
ORD009916,PROD7360,CUST13628,37,Standard,Rural,Yes
ORD000322,PROD5533,CUST70260,25,Express,Suburban,No
ORD008026,PROD1201,CUST50582,43,Standard,Suburban,No
ORD012566,PROD9719,CUST90280,35,Same-Day,Urban,No
ORD014641,PROD1982,CUST83001,47,Same-Day,Urban,No
ORD012244,PROD1205,CUST55717,10,Express,Suburban,No
ORD007460,PROD6878,CUST15753,45,Express,Urban,No
ORD004386,PROD8904,CUST48259,46,Standard,Suburban,No
ORD003186,PROD1621,CUST32845,34,Standard,Urban,No
ORD009146,PROD9711,CUST31472,29,Same-Day,Rural,No
ORD008665,PROD1636,CUST22027,46,Standard,Rural,No
ORD002041,PROD1187,CUST14761,39,Standard,Rural,No
ORD014231,PROD6234,CUST69906,45,Same-Day,Rural,No
ORD002304,PROD7114,CUST79406,13,Same-Day,Urban,No
ORD009194,PROD9437,CUST79863,43,Express,Urban,Yes
ORD012995,PROD2581,CUST66382,29,Same-Day,Suburban,No
ORD002485,PROD6228,CUST67483,11,Standard,Rural,No
ORD010826,PROD8729,CUST59815,43,Express,Suburban,No
ORD001846,PROD7453,CUST45592,40,Standard,Rural,No
ORD000309,PROD3546,CUST98190,46,Express,Urban,No
ORD012806,PROD1416,CUST72391,39,Express,Urban,No
ORD012861,PROD5079,CUST53032,38,Express,Rural,No
ORD009226,PROD9832,CUST83003,44,Express,Rural,No
ORD006638,PROD9202,CUST65380,41,Same-Day,Rural,No
ORD009352,PROD3167,CUST43477,41,Standard,Urban,No
ORD003747,PROD6857,CUST94616,31,Express,Rural,No
ORD005262,PROD3253,CUST23532,34,Express,Urban,Yes
ORD002024,PROD6372,CUST78860,9,Same-Day,Urban,No
ORD008947,PROD3144,CUST69972,34,Same-Day,Suburban,No
ORD000329,PROD8239,CUST56276,32,Express,Suburban,No
ORD014247,PROD9052,CUST85525,3,Same-Day,Suburban,No
ORD004351,PROD2600,CUST27428,17,Same-Day,Suburban,No
ORD008555,PROD4309,CUST77125,4,Standard,Urban,Yes
ORD000030,PROD4527,CUST89425,14,Express,Urban,Yes
ORD005357,PROD7874,CUST18192,47,Express,Suburban,No
ORD000305,PROD3200,CUST77347,38,Standard,Urban,No
ORD014493,PROD7602,CUST28706,16,Standard,Suburban,No
ORD012120,PROD2829,CUST40962,46,Express,Rural,No
ORD002423,PROD2430,CUST79552,26,Same-Day,Rural,No
ORD005080,PROD7529,CUST17120,17,Express,Rural,Yes
ORD006403,PROD7628,CUST44818,26,Same-Day,Suburban,Yes
ORD011221,PROD9249,CUST94789,47,Same-Day,Rural,No
ORD005666,PROD8132,CUST57346,42,Express,Rural,No
ORD003376,PROD3067,CUST87149,5,Standard,Suburban,No
ORD001739,PROD5496,CUST95055,8,Express,Rural,No
ORD014019,PROD7410,CUST20128,43,Same-Day,Suburban,No
ORD004287,PROD3095,CUST48678,44,Express,Urban,No
ORD013288,PROD5045,CUST82319,6,Express,Suburban,No
ORD011982,PROD7114,CUST22781,35,Same-Day,Urban,No
ORD008858,PROD9060,CUST86608,1,Express,Rural,No
ORD002548,PROD1402,CUST23900,43,Standard,Rural,No
ORD012978,PROD8407,CUST42507,28,Standard,Suburban,No
ORD005696,PROD7389,CUST57439,44,Same-Day,Urban,No
ORD008122,PROD5289,CUST59276,47,Standard,Urban,No
ORD003950,PROD4675,CUST58916,15,Same-Day,Urban,No
ORD002213,PROD4978,CUST83357,1,Express,Urban,No
ORD005592,PROD6549,CUST24865,47,Standard,Rural,No
ORD000670,PROD6419,CUST15766,1,Standard,Rural,Yes
ORD014721,PROD7325,CUST40931,30,Same-Day,Rural,No
ORD001750,PROD1464,CUST37212,3,Standard,Rural,No
ORD004157,PROD3496,CUST93381,12,Standard,Urban,No
ORD011955,PROD7191,CUST25087,9,Same-Day,Rural,No
ORD007590,PROD5238,CUST55690,48,Same-Day,Urban,No
ORD013374,PROD7576,CUST80922,9,Same-Day,Suburban,No
ORD005101,PROD6984,CUST92138,27,Express,Suburban,No
ORD003869,PROD7437,CUST92985,1,Express,Urban,No
ORD009732,PROD3452,CUST10768,42,Standard,Suburban,No
ORD004651,PROD5773,CUST73808,15,Same-Day,Rural,No
ORD004654,PROD5444,CUST76638,48,Standard,Urban,No
ORD003206,PROD9622,CUST62195,27,Standard,Rural,No
ORD012845,PROD2639,CUST89735,3,Standard,Suburban,No
ORD010663,PROD4268,CUST38041,25,Standard,Rural,No
ORD005285,PROD6126,CUST45117,22,Express,Suburban,No
ORD004829,PROD1691,CUST98006,13,Same-Day,Urban,No
ORD008880,PROD6134,CUST80784,9,Same-Day,Suburban,No
ORD004030,PROD2857,CUST57275,37,Express,Urban,No
ORD008790,PROD6410,CUST63603,27,Same-Day,Suburban,No
ORD007881,PROD8293,CUST45649,43,Same-Day,Urban,No
ORD011851,PROD6450,CUST40428,43,Same-Day,Urban,No
ORD004580,PROD7563,CUST63575,11,Same-Day,Rural,No
ORD011662,PROD2862,CUST14203,32,Standard,Suburban,No
ORD003746,PROD6384,CUST58529,43,Standard,Urban,No
ORD013503,PROD3921,CUST87882,22,Same-Day,Rural,No
ORD000126,PROD9317,CUST73800,47,Express,Rural,No
ORD002311,PROD7739,CUST10445,16,Express,Urban,No
ORD006877,PROD5913,CUST57201,9,Express,Suburban,No
ORD000002,PROD1409,CUST63628,27,Standard,Suburban,No
ORD006944,PROD6143,CUST68011,49,Standard,Rural,No
ORD003383,PROD5225,CUST33529,45,Standard,Suburban,No
ORD006034,PROD4468,CUST91969,12,Same-Day,Rural,No
ORD007589,PROD9846,CUST89306,3,Express,Urban,No
ORD006752,PROD8635,CUST20727,4,Same-Day,Suburban,No
ORD014934,PROD4206,CUST90045,20,Same-Day,Rural,No
ORD004910,PROD9830,CUST92813,29,Same-Day,Rural,Yes
ORD001541,PROD2402,CUST12333,14,Express,Urban,No
ORD001889,PROD8871,CUST24036,2,Express,Urban,No
ORD012577,PROD6229,CUST16058,27,Same-Day,Suburban,No
ORD012089,PROD7524,CUST11281,13,Same-Day,Rural,No
ORD012584,PROD8078,CUST13748,24,Same-Day,Rural,No
ORD014546,PROD8281,CUST21785,36,Express,Rural,Yes
ORD007977,PROD2766,CUST24325,31,Standard,Suburban,No
ORD013690,PROD4718,CUST44393,48,Standard,Suburban,Yes
ORD001953,PROD4505,CUST16508,35,Same-Day,Rural,No
ORD003799,PROD1190,CUST98154,29,Standard,Suburban,No
ORD014541,PROD2555,CUST96790,9,Same-Day,Rural,No
ORD001830,PROD7606,CUST63066,26,Same-Day,Rural,No
ORD006552,PROD6285,CUST29056,30,Standard,Urban,No
ORD004148,PROD2639,CUST30127,10,Standard,Suburban,Yes
ORD014696,PROD4954,CUST39193,16,Standard,Suburban,No
ORD008948,PROD6298,CUST30542,9,Standard,Urban,No
ORD006647,PROD5617,CUST18380,25,Standard,Rural,No
ORD012153,PROD6847,CUST78585,22,Express,Rural,No
ORD000606,PROD7071,CUST53507,16,Standard,Suburban,No
ORD004517,PROD4387,CUST75288,18,Express,Suburban,No
ORD005057,PROD6354,CUST93456,12,Express,Suburban,No
ORD010454,PROD4474,CUST87695,12,Standard,Suburban,No
ORD009266,PROD8985,CUST67331,4,Same-Day,Rural,No
ORD007334,PROD8454,CUST71026,6,Same-Day,Rural,No
ORD009003,PROD1377,CUST84175,6,Express,Suburban,No
ORD010336,PROD6131,CUST96412,32,Same-Day,Rural,No
ORD007791,PROD4925,CUST66707,11,Same-Day,Suburban,No
ORD006108,PROD3859,CUST71881,48,Standard,Suburban,Yes
ORD013383,PROD5223,CUST42682,40,Express,Rural,Yes
ORD002385,PROD2600,CUST28645,33,Express,Urban,No
ORD008526,PROD6314,CUST78991,12,Standard,Urban,No
ORD000928,PROD2121,CUST31782,26,Express,Urban,No
ORD004627,PROD9821,CUST18639,44,Same-Day,Rural,No
ORD002612,PROD7367,CUST93426,19,Standard,Urban,No
ORD000390,PROD5349,CUST31431,21,Standard,Rural,No
ORD001805,PROD8648,CUST52974,16,Same-Day,Rural,No
ORD006060,PROD4613,CUST61872,20,Same-Day,Urban,No
ORD004469,PROD5821,CUST39853,18,Standard,Rural,No
ORD007126,PROD5198,CUST74501,2,Same-Day,Rural,No
ORD011677,PROD5820,CUST53106,10,Standard,Suburban,Yes
ORD007932,PROD8437,CUST90347,43,Express,Suburban,No
ORD013591,PROD2104,CUST12385,42,Standard,Rural,No
ORD010403,PROD1215,CUST20786,14,Same-Day,Rural,No
ORD004746,PROD7467,CUST65089,36,Same-Day,Rural,No
ORD004050,PROD9814,CUST28659,18,Standard,Rural,No
ORD001130,PROD9408,CUST62332,37,Standard,Suburban,No
ORD009766,PROD4471,CUST61680,5,Same-Day,Urban,No
ORD003000,PROD4817,CUST95052,41,Same-Day,Urban,No
ORD010732,PROD5929,CUST49762,4,Same-Day,Urban,No
ORD003583,PROD2963,CUST23448,2,Same-Day,Urban,No
ORD002328,PROD9625,CUST38128,32,Same-Day,Suburban,No
ORD004435,PROD4795,CUST55327,7,Standard,Urban,No
ORD001794,PROD5754,CUST29807,12,Same-Day,Suburban,No
ORD005300,PROD7347,CUST95983,34,Same-Day,Rural,No
ORD009841,PROD3307,CUST85289,16,Same-Day,Suburban,No
ORD009842,PROD3638,CUST72305,7,Standard,Suburban,No
ORD012850,PROD8113,CUST82501,37,Same-Day,Rural,No
ORD006856,PROD9779,CUST21802,28,Express,Rural,Yes
ORD012239,PROD7893,CUST85954,22,Standard,Rural,No
ORD000207,PROD2790,CUST33360,26,Express,Suburban,No
ORD013290,PROD3109,CUST12474,47,Same-Day,Urban,No
ORD003858,PROD2741,CUST52647,2,Standard,Urban,Yes
ORD006484,PROD7708,CUST33395,12,Same-Day,Urban,No
ORD007497,PROD5786,CUST99804,32,Standard,Suburban,No
ORD014188,PROD3292,CUST43139,39,Express,Urban,No
ORD001993,PROD4052,CUST55254,18,Express,Suburban,No
ORD008995,PROD1190,CUST40144,26,Same-Day,Suburban,No
ORD009126,PROD4640,CUST58293,22,Express,Urban,No
ORD012497,PROD6398,CUST41383,17,Same-Day,Rural,No
ORD011521,PROD1806,CUST20099,15,Standard,Suburban,No
ORD006320,PROD2313,CUST50858,21,Same-Day,Rural,No
ORD004221,PROD1662,CUST38533,9,Express,Urban,Yes
ORD010943,PROD6481,CUST70075,11,Express,Suburban,No
ORD013008,PROD2820,CUST67670,23,Express,Suburban,No
ORD009831,PROD8814,CUST23318,16,Standard,Urban,No
ORD002399,PROD8075,CUST77521,21,Same-Day,Suburban,Yes
ORD010869,PROD9046,CUST74931,24,Same-Day,Urban,No
ORD004731,PROD9767,CUST95598,15,Same-Day,Rural,No
ORD004211,PROD4913,CUST75816,48,Express,Suburban,No
ORD011401,PROD6359,CUST99723,15,Same-Day,Rural,No
ORD010844,PROD6302,CUST47018,48,Standard,Urban,No
ORD008180,PROD8762,CUST90025,2,Same-Day,Urban,No
ORD000924,PROD6188,CUST64520,41,Same-Day,Rural,No
ORD000534,PROD5471,CUST67198,43,Same-Day,Suburban,Yes
ORD002512,PROD7176,CUST11658,6,Standard,Suburban,No
ORD014910,PROD1358,CUST34850,39,Express,Urban,No
ORD010914,PROD9856,CUST23771,47,Express,Suburban,No
ORD013500,PROD8107,CUST26457,13,Express,Urban,No
ORD005150,PROD4288,CUST55422,45,Standard,Suburban,No
ORD000442,PROD2389,CUST64188,16,Express,Urban,No
ORD003345,PROD4706,CUST54307,6,Express,Rural,No
ORD001916,PROD6140,CUST58836,42,Standard,Urban,No
ORD010259,PROD6771,CUST48367,20,Same-Day,Rural,No
ORD000210,PROD4116,CUST24252,22,Standard,Urban,No
ORD012468,PROD8950,CUST13648,28,Express,Rural,No
ORD010061,PROD2698,CUST88477,49,Express,Suburban,No
ORD002787,PROD8032,CUST77523,34,Same-Day,Urban,No
ORD000464,PROD3417,CUST12985,44,Standard,Rural,Yes
ORD004091,PROD2738,CUST43171,44,Standard,Urban,No
ORD009337,PROD5087,CUST49918,32,Express,Suburban,No
ORD008620,PROD3748,CUST66065,14,Express,Suburban,No
ORD008661,PROD9020,CUST37597,13,Same-Day,Rural,Yes
ORD013522,PROD5758,CUST14969,17,Same-Day,Rural,No
ORD001195,PROD1842,CUST23941,12,Express,Suburban,No
ORD003615,PROD7609,CUST97121,40,Standard,Rural,No
ORD006628,PROD4277,CUST68182,20,Same-Day,Rural,No
