order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size
ORD001168,PROD7779,Hyderabad,0,18,14-03-2024 05:23,67,7.37,Large
ORD014605,PROD8148,Hyderabad,417,15,14-03-2024 05:38,195,7.91,Medium
ORD011922,PROD6957,Kolkata,287,13,14-03-2024 05:43,63,1.79,Small
ORD012213,PROD5535,Chennai,393,6,14-03-2024 05:47,149,5.55,Medium
ORD012419,PROD6610,Mumbai,283,2,14-03-2024 05:49,133,9.39,Small
ORD012830,PROD4129,Kolkata,343,17,14-03-2024 05:51,106,3.89,Medium
ORD009140,PROD1785,Mumbai,0,10,14-03-2024 06:29,163,6.34,Large
ORD004177,PROD2783,Delhi,394,18,14-03-2024 06:30,136,4.32,Small
ORD011130,PROD3929,Mumbai,160,17,14-03-2024 06:33,72,5.09,Large
ORD007936,PROD6292,Kolkata,282,19,14-03-2024 06:35,72,5.94,Large
ORD000881,PROD8316,Delhi,241,1,14-03-2024 06:58,39,2.82,Medium
ORD004174,PROD6877,Mumbai,59,5,14-03-2024 07:13,47,7.16,Medium
ORD009787,PROD6942,Bangalore,376,6,14-03-2024 07:13,75,2.25,Medium
ORD003452,PROD9303,Kolkata,41,9,14-03-2024 08:05,120,1.02,Large
ORD006719,PROD5563,Mumbai,13,17,14-03-2024 08:07,174,2.05,Medium
ORD001592,PROD1783,Mumbai,116,11,14-03-2024 08:14,24,5.26,Small
ORD001469,PROD7081,Mumbai,410,14,14-03-2024 08:25,155,6.45,Medium
ORD007390,PROD8364,Bangalore,1,11,14-03-2024 08:30,149,8.15,Medium
ORD012647,PROD6273,Hyderabad,261,8,14-03-2024 08:34,74,1.96,Small
ORD006287,PROD3267,Kolkata,121,5,14-03-2024 08:49,131,8.66,Small
ORD011930,PROD9813,Hyderabad,226,7,14-03-2024 08:58,175,7.71,Small
ORD005091,PROD5034,Bangalore,319,1,14-03-2024 09:01,58,4.68,Medium
ORD002689,PROD1528,Bangalore,27,10,14-03-2024 09:05,35,9.4,Medium
ORD001857,PROD1637,Kolkata,45,5,14-03-2024 09:08,60,9.92,Medium
ORD004921,PROD2577,Hyderabad,221,15,14-03-2024 09:13,13,4.41,Small
ORD012240,PROD6386,Kolkata,201,9,14-03-2024 09:17,192,9.34,Medium
ORD003969,PROD4170,Delhi,444,19,14-03-2024 09:17,52,7.49,Large
ORD010540,PROD1284,Chennai,388,6,14-03-2024 09:23,186,1.43,Medium
ORD005959,PROD1571,Delhi,218,19,14-03-2024 09:26,77,8.03,Medium
ORD001013,PROD9837,Hyderabad,97,12,14-03-2024 09:52,16,8.45,Large
ORD005221,PROD9582,Hyderabad,52,18,14-03-2024 09:52,193,7.75,Large
ORD003554,PROD9311,Delhi,168,2,14-03-2024 10:22,86,8.2,Large
ORD008513,PROD5562,Mumbai,454,17,14-03-2024 10:24,22,8.43,Medium
ORD004039,PROD9335,Hyderabad,142,17,14-03-2024 10:39,149,2.68,Large
ORD005316,PROD8595,Delhi,225,9,14-03-2024 10:39,76,3.12,Small
ORD005160,PROD1312,Chennai,302,14,14-03-2024 10:43,22,6.7,Small
ORD003349,PROD2584,Mumbai,456,7,14-03-2024 10:57,136,9.17,Small
ORD003516,PROD7506,Chennai,435,17,14-03-2024 11:04,112,3.85,Large
ORD007069,PROD1339,Kolkata,126,4,14-03-2024 11:05,62,6.29,Medium
ORD001638,PROD3339,Hyderabad,147,10,14-03-2024 11:06,151,7.15,Medium
ORD009973,PROD4507,Hyderabad,430,16,14-03-2024 11:06,184,5.07,Medium
ORD011167,PROD1996,Kolkata,108,1,14-03-2024 11:07,63,7.42,Large
ORD002071,PROD8319,Delhi,176,8,14-03-2024 11:09,152,9.1,Large
ORD005735,PROD6902,Mumbai,122,13,14-03-2024 11:12,61,6.62,Large
ORD006228,PROD9261,Bangalore,96,3,14-03-2024 11:14,185,5.86,Large
ORD006545,PROD2258,Bangalore,278,2,14-03-2024 11:15,110,4.95,Medium
ORD014407,PROD7096,Bangalore,466,12,14-03-2024 11:22,52,6.2,Large
ORD004892,PROD2128,Kolkata,324,15,14-03-2024 11:22,88,4.2,Small
ORD008103,PROD5760,Delhi,423,19,14-03-2024 11:29,55,4.52,Medium
ORD002362,PROD2218,Kolkata,284,18,14-03-2024 11:45,57,5.79,Large
ORD004119,PROD2394,Mumbai,415,16,14-03-2024 11:45,19,1.6,Large
ORD012625,PROD6798,Kolkata,378,18,14-03-2024 11:50,82,3.06,Medium
ORD012402,PROD2831,Chennai,456,17,14-03-2024 11:54,117,5.89,Small
ORD005579,PROD9422,Hyderabad,220,3,14-03-2024 12:00,122,4.88,Large
ORD008503,PROD3844,Delhi,196,18,14-03-2024 12:02,84,4.0,Large
ORD004459,PROD8450,Chennai,141,3,14-03-2024 12:07,131,7.57,Small
ORD008293,PROD5909,Hyderabad,269,8,14-03-2024 12:09,179,7.24,Large
ORD004137,PROD2198,Bangalore,128,14,14-03-2024 12:11,57,2.5,Large
ORD012985,PROD5576,Hyderabad,326,3,14-03-2024 12:23,183,8.91,Medium
ORD008986,PROD5959,Bangalore,304,16,14-03-2024 12:25,101,5.46,Small
ORD003325,PROD2892,Kolkata,389,18,14-03-2024 12:31,96,7.67,Small
ORD011010,PROD8185,Mumbai,460,11,14-03-2024 12:38,92,6.16,Small
ORD014514,PROD2605,Mumbai,130,19,14-03-2024 12:53,18,9.98,Large
ORD011802,PROD1174,Delhi,56,18,14-03-2024 13:00,26,7.77,Large
ORD008536,PROD8354,Bangalore,174,15,14-03-2024 13:01,53,7.36,Large
ORD014995,PROD1931,Delhi,454,7,14-03-2024 13:09,123,8.01,Small
ORD004237,PROD1653,Hyderabad,123,5,14-03-2024 13:14,54,2.29,Large
ORD001241,PROD3579,Bangalore,272,2,14-03-2024 13:15,80,2.84,Medium
ORD010752,PROD1911,Hyderabad,44,18,14-03-2024 13:17,193,7.43,Medium
ORD003667,PROD7147,Bangalore,107,10,14-03-2024 13:29,67,5.45,Medium
ORD003392,PROD8506,Delhi,13,7,14-03-2024 13:30,181,7.79,Large
ORD000588,PROD2876,Mumbai,105,17,14-03-2024 13:34,60,1.93,Large
ORD014229,PROD3255,Hyderabad,64,15,14-03-2024 13:54,91,5.83,Medium
ORD009110,PROD9707,Mumbai,337,9,14-03-2024 14:15,109,5.11,Small
ORD014422,PROD8644,Bangalore,79,11,14-03-2024 14:25,18,6.44,Small
ORD008138,PROD2071,Delhi,19,5,14-03-2024 14:30,76,5.52,Medium
ORD013725,PROD9893,Bangalore,488,1,14-03-2024 14:34,176,5.38,Large
ORD014024,PROD4240,Delhi,408,9,14-03-2024 14:41,190,7.95,Small
ORD011305,PROD2208,Kolkata,235,15,14-03-2024 14:57,33,1.11,Medium
ORD000885,PROD6446,Mumbai,147,16,14-03-2024 15:11,75,6.39,Small
ORD005613,PROD2286,Hyderabad,367,10,14-03-2024 15:40,34,6.09,Medium
ORD002569,PROD2100,Kolkata,11,19,14-03-2024 15:50,31,7.45,Medium
ORD014943,PROD1820,Delhi,192,11,14-03-2024 16:02,171,8.44,Medium
ORD007374,PROD9824,Kolkata,191,2,14-03-2024 16:06,125,9.63,Medium
ORD008659,PROD7113,Kolkata,44,15,14-03-2024 16:13,10,4.08,Large
ORD003324,PROD8758,Delhi,446,13,14-03-2024 16:20,55,3.05,Medium
ORD006442,PROD2431,Bangalore,319,3,14-03-2024 16:28,88,4.81,Large
ORD008346,PROD7373,Delhi,131,7,14-03-2024 16:47,194,3.59,Medium
ORD007182,PROD4766,Kolkata,340,11,14-03-2024 16:52,64,6.53,Medium
ORD001636,PROD3621,Kolkata,360,19,14-03-2024 16:54,108,9.78,Medium
ORD011905,PROD3916,Delhi,478,6,14-03-2024 16:57,61,5.42,Large
ORD006249,PROD5994,Chennai,413,15,14-03-2024 17:00,39,7.51,Medium
ORD007101,PROD4385,Bangalore,496,17,14-03-2024 17:03,163,8.39,Large
ORD000283,PROD1152,Mumbai,342,6,14-03-2024 17:07,113,7.47,Medium
ORD007942,PROD8644,Kolkata,385,10,14-03-2024 17:25,96,5.82,Large
ORD010868,PROD5136,Mumbai,90,14,14-03-2024 17:39,150,5.29,Medium
ORD013345,PROD3641,Mumbai,276,11,14-03-2024 17:43,106,8.55,Small
ORD012866,PROD3551,Chennai,155,6,14-03-2024 17:48,162,2.85,Small
ORD013462,PROD3219,Bangalore,413,15,14-03-2024 17:52,192,9.71,Large
ORD012025,PROD2477,Bangalore,333,8,14-03-2024 18:01,34,7.4,Large
ORD000817,PROD8451,Chennai,422,12,14-03-2024 18:09,21,2.8,Medium
ORD001675,PROD3009,Delhi,112,13,14-03-2024 18:12,62,7.63,Medium
ORD010170,PROD7402,Mumbai,225,1,14-03-2024 18:14,26,5.77,Medium
ORD010250,PROD2052,Chennai,368,19,14-03-2024 18:23,22,7.37,Large
ORD013183,PROD8307,Mumbai,59,19,14-03-2024 18:31,109,7.91,Large
ORD006382,PROD2915,Hyderabad,85,10,14-03-2024 18:36,93,1.79,Medium
ORD011928,PROD7318,Hyderabad,281,16,14-03-2024 18:39,152,5.55,Medium
ORD009462,PROD8172,Kolkata,412,10,14-03-2024 18:49,161,9.39,Medium
ORD011640,PROD9007,Kolkata,378,4,14-03-2024 18:55,31,3.89,Small
ORD012077,PROD3947,Bangalore,357,5,14-03-2024 19:01,32,6.34,Small
ORD004106,PROD9941,Delhi,386,17,14-03-2024 19:02,120,4.32,Large
ORD005657,PROD4992,Kolkata,312,3,14-03-2024 19:03,153,5.09,Large
ORD011718,PROD6741,Delhi,93,2,14-03-2024 19:10,45,5.94,Medium
ORD003917,PROD3913,Hyderabad,300,5,14-03-2024 19:22,25,2.82,Large
ORD000130,PROD4258,Delhi,64,14,14-03-2024 19:24,40,7.16,Large
ORD001009,PROD7807,Delhi,282,17,14-03-2024 19:30,100,2.25,Medium
ORD014411,PROD3418,Hyderabad,341,13,14-03-2024 19:30,152,1.02,Small
ORD002317,PROD5697,Kolkata,400,17,14-03-2024 19:34,198,2.05,Small
ORD010638,PROD9224,Delhi,479,4,14-03-2024 19:36,64,5.26,Large
ORD010215,PROD3073,Chennai,385,6,14-03-2024 19:40,187,6.45,Small
ORD009098,PROD9379,Kolkata,269,17,14-03-2024 19:40,110,8.15,Medium
ORD011162,PROD9302,Hyderabad,127,4,14-03-2024 19:41,152,1.96,Large
ORD004428,PROD4304,Mumbai,193,13,14-03-2024 19:43,186,8.66,Medium
ORD002054,PROD5833,Chennai,317,13,14-03-2024 19:54,110,7.71,Medium
ORD003321,PROD3798,Hyderabad,145,10,14-03-2024 20:02,191,4.68,Large
ORD000326,PROD3143,Kolkata,419,12,14-03-2024 20:23,13,9.4,Medium
ORD005946,PROD4287,Bangalore,344,12,14-03-2024 20:24,100,9.92,Medium
ORD010427,PROD7556,Delhi,41,4,14-03-2024 20:26,33,4.41,Large
ORD008486,PROD1721,Hyderabad,143,13,14-03-2024 20:35,28,9.34,Large
ORD010579,PROD6888,Mumbai,358,7,14-03-2024 20:36,150,7.49,Large
ORD000533,PROD4595,Mumbai,399,5,14-03-2024 20:37,11,1.43,Medium
ORD014431,PROD9850,Mumbai,125,3,14-03-2024 20:39,183,8.03,Small
ORD000498,PROD4841,Kolkata,430,7,14-03-2024 20:44,158,8.45,Medium
ORD008090,PROD6431,Delhi,42,5,14-03-2024 20:46,89,7.75,Large
ORD006434,PROD9625,Bangalore,122,6,14-03-2024 21:02,161,8.2,Medium
ORD014790,PROD9374,Mumbai,67,9,14-03-2024 21:08,124,8.43,Small
ORD011569,PROD2565,Mumbai,62,11,14-03-2024 21:09,179,2.68,Small
ORD000414,PROD5920,Kolkata,403,6,14-03-2024 21:24,134,3.12,Medium
ORD005119,PROD2841,Mumbai,470,12,14-03-2024 21:41,34,6.7,Large
ORD004812,PROD1206,Mumbai,146,4,14-03-2024 21:47,162,9.17,Large
ORD013027,PROD9611,Kolkata,437,8,14-03-2024 21:56,135,3.85,Small
ORD009107,PROD2270,Bangalore,23,7,14-03-2024 22:02,175,6.29,Large
ORD013937,PROD3357,Hyderabad,130,5,14-03-2024 22:07,198,7.15,Large
ORD013645,PROD3350,Mumbai,130,19,14-03-2024 22:09,170,5.07,Small
ORD014970,PROD4870,Chennai,292,5,14-03-2024 22:25,80,7.42,Medium
ORD004835,PROD4255,Mumbai,69,8,14-03-2024 22:28,140,9.1,Large
ORD008721,PROD1025,Hyderabad,63,19,14-03-2024 22:36,147,6.62,Small
ORD010717,PROD2595,Delhi,258,2,14-03-2024 22:44,26,5.86,Medium
ORD002634,PROD7286,Bangalore,116,14,14-03-2024 22:44,169,4.95,Medium
ORD006821,PROD5995,Mumbai,87,13,14-03-2024 22:49,124,6.2,Small
ORD013543,PROD7777,Delhi,200,10,14-03-2024 22:51,64,4.2,Small
ORD009355,PROD5486,Hyderabad,450,3,14-03-2024 23:01,19,4.52,Medium
ORD012725,PROD1265,Hyderabad,76,4,14-03-2024 23:16,92,5.79,Medium
ORD008863,PROD6623,Hyderabad,190,11,14-03-2024 23:29,105,1.6,Large
ORD014608,PROD2067,Chennai,466,15,14-03-2024 23:39,83,3.06,Medium
ORD010692,PROD1432,Bangalore,443,12,14-03-2024 23:46,129,5.89,Large
ORD013375,PROD4286,Kolkata,476,1,14-03-2024 23:51,139,4.88,Large
ORD006812,PROD7749,Delhi,463,7,14-03-2024 23:54,68,4.0,Small
ORD014805,PROD3013,Hyderabad,456,9,14-03-2024 23:58,173,7.57,Small
ORD011898,PROD6042,Kolkata,198,7,15-03-2024 00:10,147,7.24,Medium
ORD013238,PROD6796,Chennai,33,13,15-03-2024 00:12,198,2.5,Small
ORD001392,PROD2079,Kolkata,458,15,15-03-2024 00:20,53,8.91,Small
ORD014002,PROD7317,Mumbai,121,5,15-03-2024 00:26,43,5.46,Medium
ORD006933,PROD5468,Hyderabad,445,18,15-03-2024 00:40,166,7.67,Large
ORD010988,PROD8175,Hyderabad,364,19,15-03-2024 00:48,130,6.16,Medium
ORD014715,PROD9770,Delhi,297,18,15-03-2024 00:49,103,9.98,Small
ORD001283,PROD6802,Kolkata,376,15,15-03-2024 00:54,145,7.77,Large
ORD011933,PROD6683,Bangalore,403,18,15-03-2024 01:15,85,7.36,Small
ORD002334,PROD7112,Hyderabad,435,10,15-03-2024 01:15,103,8.01,Medium
ORD012408,PROD4982,Bangalore,374,14,15-03-2024 01:40,41,2.29,Large
ORD006931,PROD4309,Chennai,111,18,15-03-2024 01:56,12,2.84,Medium
ORD008428,PROD8558,Mumbai,457,6,15-03-2024 01:58,39,7.43,Large
ORD001215,PROD3955,Chennai,153,17,15-03-2024 02:01,152,5.45,Medium
ORD012254,PROD9720,Mumbai,236,15,15-03-2024 02:17,83,7.79,Large
ORD014624,PROD9944,Hyderabad,190,8,15-03-2024 02:19,129,1.93,Medium
ORD008611,PROD5675,Bangalore,467,15,15-03-2024 02:25,164,5.83,Large
ORD013847,PROD1662,Delhi,318,15,15-03-2024 02:26,97,5.11,Large
ORD011020,PROD8843,Bangalore,220,13,15-03-2024 02:26,52,6.44,Large
ORD013869,PROD7671,Kolkata,57,15,15-03-2024 02:30,28,5.52,Medium
ORD003705,PROD6864,Delhi,419,10,15-03-2024 02:39,152,5.38,Medium
ORD014455,PROD9570,Bangalore,452,14,15-03-2024 02:40,111,7.95,Small
ORD011760,PROD3244,Delhi,497,17,15-03-2024 02:43,197,1.11,Medium
ORD008248,PROD3258,Delhi,365,11,15-03-2024 02:44,133,6.39,Large
ORD003253,PROD5205,Delhi,290,4,15-03-2024 02:44,130,6.09,Large
ORD007683,PROD3328,Chennai,313,9,15-03-2024 02:52,31,7.45,Medium
ORD000582,PROD2874,Mumbai,423,11,15-03-2024 03:12,87,8.44,Small
ORD004922,PROD9572,Hyderabad,302,3,15-03-2024 03:15,124,9.63,Large
ORD005910,PROD1557,Bangalore,476,4,15-03-2024 03:17,60,4.08,Small
ORD010898,PROD6840,Mumbai,417,14,15-03-2024 03:18,96,3.05,Medium
ORD001676,PROD3223,Delhi,113,11,15-03-2024 03:18,173,4.81,Small
ORD012392,PROD1653,Mumbai,395,16,15-03-2024 03:22,76,3.59,Small
ORD011559,PROD5423,Kolkata,132,7,15-03-2024 03:33,95,6.53,Small
ORD001666,PROD7340,Delhi,18,8,15-03-2024 03:41,25,9.78,Small
ORD000553,PROD1823,Hyderabad,313,3,15-03-2024 03:42,110,5.42,Large
ORD002369,PROD4394,Bangalore,461,14,15-03-2024 03:49,160,7.51,Medium
ORD003677,PROD8279,Mumbai,71,1,15-03-2024 03:59,96,8.39,Large
ORD003908,PROD5897,Hyderabad,399,14,15-03-2024 04:00,114,7.47,Large
ORD004903,PROD7210,Kolkata,213,7,15-03-2024 04:05,195,5.82,Small
ORD014075,PROD6344,Hyderabad,22,17,15-03-2024 04:08,103,5.29,Small
ORD010089,PROD6036,Hyderabad,103,19,15-03-2024 04:10,166,8.55,Large
ORD008561,PROD8270,Delhi,484,17,15-03-2024 04:13,45,2.85,Large
ORD011557,PROD7565,Delhi,371,10,15-03-2024 04:32,152,9.71,Small
ORD011897,PROD5042,Bangalore,181,6,15-03-2024 04:37,115,7.4,Medium
ORD005096,PROD6298,Delhi,64,15,15-03-2024 04:41,42,2.8,Large
ORD004041,PROD8975,Bangalore,231,7,15-03-2024 04:45,190,7.63,Small
ORD012366,PROD8559,Delhi,55,19,15-03-2024 04:50,121,5.77,Large
ORD013509,PROD8491,Bangalore,339,15,15-03-2024 05:10,101,7.37,Large
ORD004722,PROD3551,Kolkata,29,3,15-03-2024 05:12,147,7.91,Medium
ORD013370,PROD9186,Mumbai,274,19,15-03-2024 05:16,19,1.79,Medium
ORD002567,PROD8412,Chennai,11,17,15-03-2024 05:21,123,5.55,Small
ORD006304,PROD6656,Hyderabad,117,9,15-03-2024 05:24,46,9.39,Small
ORD010961,PROD1683,Mumbai,319,16,15-03-2024 05:29,147,3.89,Large
ORD012936,PROD9433,Mumbai,288,17,15-03-2024 05:30,185,6.34,Medium
ORD013076,PROD4168,Chennai,307,3,15-03-2024 05:31,141,4.32,Medium
ORD006878,PROD8092,Delhi,235,4,15-03-2024 05:49,44,5.09,Small
ORD014948,PROD8423,Mumbai,460,14,15-03-2024 06:01,124,5.94,Small
ORD005945,PROD9056,Chennai,97,4,15-03-2024 06:03,88,2.82,Large
ORD008438,PROD3794,Hyderabad,331,13,15-03-2024 06:28,57,7.16,Large
ORD009618,PROD9057,Bangalore,91,8,15-03-2024 06:40,16,2.25,Large
ORD005807,PROD5267,Kolkata,188,9,15-03-2024 06:49,136,1.02,Large
ORD008685,PROD3422,Mumbai,176,15,15-03-2024 06:49,166,2.05,Large
ORD000843,PROD2989,Hyderabad,433,6,15-03-2024 06:54,130,5.26,Large
ORD010630,PROD8050,Bangalore,137,9,15-03-2024 07:00,159,6.45,Small
ORD011786,PROD9029,Hyderabad,310,9,15-03-2024 07:08,46,8.15,Small
ORD008576,PROD9836,Chennai,187,15,15-03-2024 07:12,121,1.96,Large
ORD003416,PROD7581,Kolkata,241,11,15-03-2024 07:16,97,8.66,Medium
ORD003631,PROD4707,Delhi,149,17,15-03-2024 07:49,172,7.71,Small
ORD003012,PROD7878,Delhi,384,8,15-03-2024 07:59,169,4.68,Large
ORD005507,PROD4070,Mumbai,54,1,15-03-2024 08:28,182,9.4,Large
ORD008038,PROD3255,Mumbai,95,4,15-03-2024 08:28,198,9.92,Large
ORD007357,PROD6910,Delhi,148,17,15-03-2024 08:40,81,4.41,Medium
ORD009260,PROD2388,Mumbai,112,14,15-03-2024 08:47,145,9.34,Small
ORD005406,PROD6901,Kolkata,201,1,15-03-2024 08:51,199,7.49,Small
ORD005163,PROD4787,Bangalore,255,1,15-03-2024 08:53,174,1.43,Large
ORD000727,PROD2940,Mumbai,89,19,15-03-2024 08:58,183,8.03,Large
ORD003119,PROD4066,Kolkata,135,12,15-03-2024 09:02,167,8.45,Medium
ORD002937,PROD9368,Hyderabad,431,2,15-03-2024 09:03,67,7.75,Small
ORD003051,PROD8635,Mumbai,344,14,15-03-2024 09:03,97,8.2,Large
ORD008162,PROD4428,Bangalore,363,5,15-03-2024 09:09,181,8.43,Medium
ORD009752,PROD7494,Kolkata,50,11,15-03-2024 09:19,131,2.68,Large
ORD014394,PROD8475,Mumbai,169,18,15-03-2024 09:25,186,3.12,Large
ORD011954,PROD7099,Hyderabad,14,17,15-03-2024 09:28,106,6.7,Large
ORD012415,PROD8507,Hyderabad,140,14,15-03-2024 09:30,97,9.17,Small
ORD004482,PROD8548,Kolkata,432,13,15-03-2024 09:31,77,3.85,Large
ORD008290,PROD7974,Mumbai,466,15,15-03-2024 09:43,106,6.29,Large
ORD005523,PROD3867,Hyderabad,437,19,15-03-2024 09:55,186,7.15,Small
ORD003185,PROD9035,Hyderabad,236,15,15-03-2024 10:32,191,5.07,Small
ORD014339,PROD2967,Delhi,413,16,15-03-2024 10:36,114,7.42,Medium
ORD010256,PROD7714,Mumbai,75,13,15-03-2024 10:37,130,9.1,Large
ORD004860,PROD1983,Bangalore,498,12,15-03-2024 10:38,115,6.62,Small
ORD013740,PROD4382,Chennai,404,16,15-03-2024 10:43,160,5.86,Medium
ORD008424,PROD3236,Chennai,29,8,15-03-2024 10:57,24,4.95,Medium
ORD001779,PROD7532,Bangalore,354,16,15-03-2024 11:04,138,6.2,Medium
ORD010467,PROD7267,Hyderabad,145,10,15-03-2024 11:06,34,4.2,Small
ORD014660,PROD2622,Kolkata,288,5,15-03-2024 11:16,23,4.52,Small
ORD006333,PROD9530,Delhi,238,9,15-03-2024 11:19,24,5.79,Small
ORD013384,PROD1334,Bangalore,153,16,15-03-2024 11:52,131,1.6,Small
ORD011699,PROD6205,Kolkata,120,10,15-03-2024 12:15,167,3.06,Small
ORD006169,PROD7759,Bangalore,128,16,15-03-2024 12:39,94,5.89,Large
ORD001306,PROD4986,Chennai,228,14,15-03-2024 12:43,59,4.88,Small
ORD000089,PROD3287,Mumbai,389,1,15-03-2024 12:43,136,4.0,Medium
ORD004012,PROD4624,Bangalore,124,17,15-03-2024 12:45,141,7.57,Medium
ORD004051,PROD9736,Chennai,167,8,15-03-2024 12:56,33,7.24,Medium
ORD001001,PROD6061,Kolkata,176,15,15-03-2024 13:13,80,2.5,Small
ORD014425,PROD3691,Delhi,253,7,15-03-2024 13:18,58,8.91,Medium
ORD002514,PROD8357,Hyderabad,89,18,15-03-2024 13:20,172,5.46,Large
ORD008695,PROD7297,Bangalore,332,8,15-03-2024 13:27,38,7.67,Small
ORD003730,PROD5327,Chennai,110,7,15-03-2024 13:33,76,6.16,Large
ORD006370,PROD6785,Delhi,415,2,15-03-2024 13:41,85,9.98,Medium
ORD009058,PROD8289,Hyderabad,34,4,15-03-2024 13:59,149,7.77,Large
ORD012676,PROD8178,Hyderabad,208,3,15-03-2024 14:08,107,7.36,Medium
ORD000802,PROD9056,Kolkata,395,2,15-03-2024 14:10,194,8.01,Large
ORD007900,PROD2474,Bangalore,340,1,15-03-2024 14:17,146,2.29,Medium
ORD006326,PROD3699,Bangalore,498,3,15-03-2024 14:18,63,2.84,Large
ORD012483,PROD5559,Hyderabad,135,10,15-03-2024 14:23,31,7.43,Large
ORD001222,PROD3347,Hyderabad,110,19,15-03-2024 14:37,130,5.45,Large
ORD005088,PROD7476,Kolkata,324,7,15-03-2024 14:47,174,7.79,Large
ORD009965,PROD2134,Mumbai,435,18,15-03-2024 15:05,65,1.93,Medium
ORD009387,PROD1669,Delhi,99,2,15-03-2024 15:41,101,5.83,Medium
ORD005122,PROD3419,Mumbai,416,3,15-03-2024 15:54,45,5.11,Small
ORD004616,PROD6483,Kolkata,278,3,15-03-2024 15:59,10,6.44,Small
ORD012369,PROD6427,Kolkata,252,19,15-03-2024 16:00,72,5.52,Large
ORD000301,PROD9666,Mumbai,183,3,15-03-2024 16:15,27,5.38,Large
ORD004461,PROD1076,Delhi,431,3,15-03-2024 16:28,29,7.95,Large
ORD012568,PROD6589,Mumbai,178,15,15-03-2024 16:28,77,1.11,Small
ORD008154,PROD3434,Delhi,111,13,15-03-2024 16:56,69,6.39,Medium
ORD002285,PROD9954,Delhi,447,14,15-03-2024 16:57,10,6.09,Medium
ORD000862,PROD8736,Kolkata,131,5,15-03-2024 17:05,96,7.45,Small
ORD008625,PROD8101,Mumbai,431,11,15-03-2024 17:13,147,8.44,Small
ORD002788,PROD2494,Bangalore,427,6,15-03-2024 17:14,166,9.63,Medium
ORD001744,PROD9234,Mumbai,329,5,15-03-2024 17:20,168,4.08,Medium
ORD014131,PROD5627,Delhi,23,4,15-03-2024 17:30,174,3.05,Medium
ORD011075,PROD7302,Bangalore,310,7,15-03-2024 17:36,52,4.81,Small
ORD006128,PROD5528,Chennai,181,16,15-03-2024 17:47,145,3.59,Small
ORD004345,PROD9680,Mumbai,40,3,15-03-2024 17:53,119,6.53,Small
ORD006926,PROD8604,Kolkata,127,17,15-03-2024 17:55,53,9.78,Large
ORD000059,PROD3664,Bangalore,134,19,15-03-2024 18:03,50,5.42,Medium
ORD012365,PROD3897,Bangalore,384,2,15-03-2024 18:12,99,7.51,Large
ORD001539,PROD7825,Mumbai,110,9,15-03-2024 18:12,199,8.39,Large
ORD009258,PROD9061,Delhi,181,16,15-03-2024 18:16,136,7.47,Large
ORD003586,PROD5888,Chennai,152,14,15-03-2024 18:17,148,5.82,Large
ORD013350,PROD1483,Hyderabad,353,4,15-03-2024 18:19,193,5.29,Large
ORD010275,PROD3003,Hyderabad,462,2,15-03-2024 18:25,154,8.55,Small
ORD012537,PROD2907,Bangalore,143,4,15-03-2024 18:28,138,2.85,Medium
ORD002965,PROD6241,Chennai,333,3,15-03-2024 18:39,125,9.71,Small
ORD007066,PROD7447,Hyderabad,387,13,15-03-2024 18:40,189,7.4,Medium
ORD008136,PROD9633,Kolkata,15,3,15-03-2024 18:42,20,2.8,Small
ORD014211,PROD2465,Kolkata,37,18,15-03-2024 18:42,144,7.63,Medium
ORD001669,PROD5264,Chennai,77,2,15-03-2024 19:17,174,5.77,Small
ORD014567,PROD2796,Chennai,440,12,15-03-2024 19:40,80,7.37,Small
ORD007805,PROD1473,Mumbai,163,3,15-03-2024 19:41,167,7.91,Medium
ORD008056,PROD9481,Delhi,242,12,15-03-2024 19:44,135,1.79,Medium
ORD009156,PROD7206,Kolkata,37,14,15-03-2024 19:54,104,5.55,Medium
ORD014287,PROD5892,Bangalore,87,1,15-03-2024 19:55,117,9.39,Medium
ORD007176,PROD3478,Mumbai,350,7,15-03-2024 20:06,30,3.89,Medium
ORD007005,PROD7364,Mumbai,345,8,15-03-2024 20:13,39,6.34,Small
ORD003629,PROD1067,Hyderabad,255,16,15-03-2024 20:18,12,4.32,Large
ORD010303,PROD5496,Chennai,479,7,15-03-2024 20:19,131,5.09,Medium
ORD009854,PROD7350,Kolkata,111,12,15-03-2024 20:41,88,5.94,Large
ORD004321,PROD2778,Kolkata,499,17,15-03-2024 20:52,107,2.82,Small
ORD007248,PROD7534,Delhi,384,18,15-03-2024 20:52,85,7.16,Small
ORD001593,PROD6438,Kolkata,153,18,15-03-2024 20:58,122,2.25,Large
ORD003313,PROD8005,Delhi,287,1,15-03-2024 21:03,110,1.02,Large
ORD010242,PROD5451,Chennai,463,9,15-03-2024 21:10,175,2.05,Small
ORD013914,PROD4818,Chennai,497,11,15-03-2024 21:32,98,5.26,Medium
ORD004308,PROD7730,Hyderabad,283,15,15-03-2024 21:34,158,6.45,Small
ORD006703,PROD2953,Mumbai,27,18,15-03-2024 21:44,191,8.15,Large
ORD001474,PROD2374,Kolkata,96,13,15-03-2024 21:52,171,1.96,Small
ORD002025,PROD2421,Hyderabad,209,6,15-03-2024 21:56,197,8.66,Large
ORD000013,PROD2535,Mumbai,330,11,15-03-2024 21:57,112,7.71,Large
