order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size,product_category,seasonality_factor,day_of_week,holiday_event(yes/no),discount(%),customer_id,order_history,delivery_preference,locations,returns/refunds,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions,warehouse_id,warehouse_size
ORD000416,PROD6067,Mumbai,391,12,24-03-2024 20:24,18,5.82,Small,Groceries,Peak,Sunday,No,40,CUST35929,28,Express,Rural,Yes,Sunny,19,Moderate,107.3,Recession,WAR0006,1500
ORD002146,PROD5055,Delhi,60,1,24-03-2024 20:30,190,5.29,Medium,Furniture,Festival,Sunday,No,45,CUST77423,48,Express,Urban,No,Stormy,38,High,117.19,Inflation,WAR0010,1500
ORD008199,PROD2376,Chennai,76,6,24-03-2024 20:39,158,8.55,Large,Groceries,Peak,Sunday,No,17,CUST27735,7,Same-Day,Rural,No,Rainy,18,Low,98.75,Recession,WAR0004,1500
ORD013232,PROD2483,Hyderabad,187,18,24-03-2024 20:47,19,2.85,Small,Clothing,Normal,Sunday,No,37,CUST66091,16,Express,Rural,No,Sunny,35,Low,119.83,Inflation,WAR0012,1500
ORD006166,PROD4731,Bangalore,323,12,24-03-2024 20:48,150,9.71,Small,Clothing,Normal,Sunday,No,30,CUST16430,30,Standard,Rural,No,Stormy,11,High,110.4,Stable,WAR0001,1500
ORD001292,PROD8033,Hyderabad,349,16,24-03-2024 20:56,110,7.4,Small,Groceries,Normal,Sunday,No,24,CUST41968,9,Same-Day,Suburban,No,Cloudy,21,High,102.84,Stable,WAR0007,1500
ORD009105,PROD1424,Mumbai,272,17,24-03-2024 21:20,167,2.8,Medium,Clothing,Normal,Sunday,No,42,CUST51683,16,Standard,Urban,No,Sunny,17,High,109.85,Recession,WAR0007,1500
ORD006575,PROD4087,Kolkata,462,12,24-03-2024 21:21,95,7.63,Small,Furniture,Normal,Sunday,No,20,CUST56782,11,Express,Urban,No,Rainy,10,Moderate,119.12,Inflation,WAR0010,1500
ORD010446,PROD9698,Kolkata,454,5,24-03-2024 21:24,10,5.77,Large,Clothing,Off-Peak,Sunday,No,45,CUST83046,38,Standard,Suburban,No,Stormy,39,Low,97.35,Stable,WAR0009,1500
ORD002503,PROD2133,Chennai,460,13,24-03-2024 21:26,193,7.37,Medium,Pharmaceuticals,Off-Peak,Sunday,No,37,CUST26441,39,Express,Rural,No,Rainy,34,Moderate,110.65,Recession,WAR0004,1500
ORD007800,PROD6215,Delhi,284,13,24-03-2024 21:30,168,7.91,Medium,Furniture,Festival,Sunday,No,34,CUST51239,6,Same-Day,Rural,No,Stormy,36,Low,113.11,Recession,WAR0008,1500
ORD006758,PROD5287,Chennai,429,4,24-03-2024 21:39,186,1.79,Small,Furniture,Normal,Sunday,Yes,20,CUST96162,34,Same-Day,Suburban,No,Stormy,37,Moderate,114.86,Recession,WAR0008,1500
ORD005129,PROD8719,Hyderabad,174,1,24-03-2024 21:52,22,5.55,Small,Clothing,Peak,Sunday,No,8,CUST71075,49,Express,Suburban,No,Stormy,39,Low,99.11,Inflation,WAR0007,1500
ORD003189,PROD4811,Kolkata,103,4,24-03-2024 21:55,160,9.39,Large,Clothing,Peak,Sunday,No,35,CUST41524,37,Same-Day,Rural,No,Sunny,37,Severe,106.28,Recession,WAR0001,1500
ORD002594,PROD7370,Hyderabad,351,8,24-03-2024 21:58,37,3.89,Small,Electronics,Festival,Sunday,No,4,CUST24062,26,Express,Rural,No,Sunny,16,Severe,107.82,Inflation,WAR0008,1500
ORD001309,PROD9584,Kolkata,222,8,24-03-2024 21:58,46,6.34,Medium,Pharmaceuticals,Normal,Sunday,No,48,CUST13946,22,Express,Urban,No,Cloudy,27,Severe,110.68,Recession,WAR0006,1500
ORD005704,PROD6640,Mumbai,227,6,24-03-2024 22:10,38,4.32,Large,Clothing,Off-Peak,Sunday,No,38,CUST75516,46,Express,Urban,No,Stormy,35,High,99.26,Inflation,WAR0007,1500
ORD003504,PROD5135,Bangalore,482,5,24-03-2024 22:14,166,5.09,Medium,Clothing,Peak,Sunday,Yes,6,CUST14738,40,Same-Day,Rural,No,Stormy,23,Severe,100.72,Stable,WAR0001,1500
ORD004873,PROD1349,Kolkata,390,4,24-03-2024 22:31,152,5.94,Large,Electronics,Normal,Sunday,Yes,22,CUST95432,23,Express,Rural,No,Cloudy,24,Severe,99.49,Stable,WAR0004,1500
ORD009024,PROD2047,Hyderabad,114,18,24-03-2024 23:13,160,2.82,Medium,Electronics,Peak,Sunday,No,22,CUST56081,29,Express,Rural,No,Sunny,39,Moderate,104.19,Stable,WAR0007,1500
ORD004956,PROD5979,Mumbai,264,4,24-03-2024 23:14,172,7.16,Medium,Furniture,Festival,Sunday,No,21,CUST66741,44,Standard,Urban,No,Rainy,21,Low,108.76,Recession,WAR0001,1500
ORD013296,PROD2717,Hyderabad,384,2,24-03-2024 23:17,99,2.25,Small,Clothing,Off-Peak,Sunday,Yes,5,CUST38584,27,Express,Suburban,No,Rainy,35,Severe,103.84,Inflation,WAR0004,1500
ORD001500,PROD3392,Bangalore,135,9,24-03-2024 23:38,83,1.02,Small,Electronics,Normal,Sunday,No,18,CUST41083,8,Express,Urban,No,Cloudy,30,High,116.79,Stable,WAR0005,1500
ORD002466,PROD2752,Kolkata,494,9,24-03-2024 23:43,119,2.05,Medium,Groceries,Off-Peak,Sunday,No,46,CUST28498,15,Standard,Suburban,No,Rainy,11,High,108.55,Recession,WAR0006,1500
ORD000317,PROD9004,Hyderabad,123,15,24-03-2024 23:49,21,5.26,Small,Pharmaceuticals,Peak,Sunday,No,38,CUST95136,19,Same-Day,Rural,No,Sunny,39,High,98.95,Stable,WAR0002,1500
ORD009975,PROD4015,Delhi,295,16,24-03-2024 23:49,40,6.45,Medium,Furniture,Festival,Sunday,Yes,25,CUST53616,49,Same-Day,Rural,No,Sunny,27,Moderate,116.12,Stable,WAR0008,1500
ORD003258,PROD8179,Bangalore,461,11,24-03-2024 23:50,144,8.15,Large,Clothing,Normal,Sunday,Yes,49,CUST62123,34,Same-Day,Urban,No,Cloudy,22,Low,106.48,Recession,WAR0009,1500
ORD005702,PROD5989,Kolkata,46,15,24-03-2024 23:55,127,1.96,Small,Pharmaceuticals,Normal,Sunday,No,39,CUST57143,48,Same-Day,Urban,No,Stormy,22,Moderate,114.47,Inflation,WAR0008,1500
ORD004771,PROD9060,Bangalore,429,10,24-03-2024 23:58,90,8.66,Medium,Clothing,Normal,Sunday,No,10,CUST18051,7,Express,Urban,No,Rainy,31,High,116.93,Stable,WAR0001,1500
ORD007292,PROD9638,Hyderabad,441,1,25-03-2024 00:22,151,7.71,Medium,Groceries,Festival,Monday,Yes,28,CUST44000,43,Same-Day,Urban,No,Rainy,30,High,94.98,Inflation,WAR0009,1500
ORD000919,PROD7512,Mumbai,163,15,25-03-2024 00:24,82,4.68,Large,Pharmaceuticals,Festival,Monday,No,23,CUST26798,42,Standard,Rural,No,Sunny,35,Moderate,105.69,Stable,WAR0010,1500
ORD005884,PROD5375,Delhi,32,4,25-03-2024 00:28,161,9.4,Small,Furniture,Festival,Monday,No,5,CUST65114,11,Same-Day,Urban,No,Rainy,14,Severe,114.87,Inflation,WAR0001,1500
ORD007627,PROD7974,Delhi,387,4,25-03-2024 00:47,175,9.92,Small,Groceries,Off-Peak,Monday,No,34,CUST85076,6,Same-Day,Rural,No,Cloudy,21,Severe,108.45,Inflation,WAR0006,1500
ORD012562,PROD9424,Delhi,45,3,25-03-2024 00:53,138,4.41,Medium,Furniture,Festival,Monday,Yes,27,CUST49940,44,Same-Day,Suburban,No,Stormy,39,Severe,98.56,Recession,WAR0001,1500
ORD009144,PROD3960,Delhi,235,12,25-03-2024 00:54,50,9.34,Small,Pharmaceuticals,Off-Peak,Monday,No,30,CUST99321,42,Same-Day,Suburban,No,Sunny,26,Moderate,98.61,Recession,WAR0005,1500
ORD003522,PROD5890,Bangalore,50,7,25-03-2024 01:11,93,7.49,Medium,Groceries,Normal,Monday,No,10,CUST59961,10,Same-Day,Suburban,No,Cloudy,10,High,107.97,Stable,WAR0005,1500
ORD009504,PROD2363,Chennai,494,6,25-03-2024 01:13,184,1.43,Large,Groceries,Off-Peak,Monday,No,44,CUST78426,32,Standard,Suburban,No,Rainy,12,High,99.81,Stable,WAR0001,1500
ORD006834,PROD1334,Delhi,263,3,25-03-2024 01:14,87,8.03,Large,Clothing,Festival,Monday,No,23,CUST25924,41,Same-Day,Urban,No,Cloudy,24,Severe,117.33,Inflation,WAR0012,1500
ORD001634,PROD6952,Mumbai,336,13,25-03-2024 01:26,103,8.45,Large,Clothing,Normal,Monday,No,36,CUST30387,8,Express,Rural,No,Rainy,25,Severe,111.84,Stable,WAR0009,1500
ORD004330,PROD8796,Chennai,285,1,25-03-2024 01:28,21,7.75,Large,Pharmaceuticals,Normal,Monday,No,41,CUST19950,22,Express,Suburban,No,Rainy,17,Severe,91.6,Stable,WAR0005,1500
ORD003297,PROD4367,Delhi,424,15,25-03-2024 01:48,178,8.2,Small,Groceries,Peak,Monday,No,28,CUST76647,48,Express,Urban,No,Sunny,31,Moderate,92.48,Stable,WAR0001,1500
ORD005417,PROD8713,Hyderabad,492,15,25-03-2024 01:50,32,8.43,Medium,Electronics,Peak,Monday,Yes,26,CUST41829,42,Same-Day,Urban,No,Cloudy,26,Moderate,105.18,Recession,WAR0008,1500
ORD013639,PROD9753,Chennai,492,17,25-03-2024 01:54,98,2.68,Small,Groceries,Normal,Monday,No,21,CUST63259,15,Standard,Suburban,No,Stormy,12,Low,96.92,Recession,WAR0008,1500
ORD000854,PROD2924,Bangalore,364,3,25-03-2024 01:57,25,3.12,Small,Electronics,Normal,Monday,No,33,CUST81230,18,Express,Suburban,No,Cloudy,18,Moderate,117.82,Stable,WAR0012,1500
ORD005985,PROD8898,Mumbai,351,3,25-03-2024 02:04,115,6.7,Large,Electronics,Peak,Monday,No,17,CUST20750,5,Express,Suburban,No,Cloudy,35,Moderate,110.83,Inflation,WAR0002,1500
ORD001872,PROD9311,Mumbai,10,15,25-03-2024 02:08,120,9.17,Medium,Electronics,Festival,Monday,Yes,10,CUST93336,45,Same-Day,Suburban,No,Stormy,18,Severe,92.74,Inflation,WAR0008,1500
ORD002739,PROD8449,Bangalore,155,14,25-03-2024 02:10,164,3.85,Medium,Pharmaceuticals,Normal,Monday,No,21,CUST43265,9,Same-Day,Suburban,No,Sunny,20,Low,106.39,Recession,WAR0010,1500
ORD001273,PROD2965,Hyderabad,179,16,25-03-2024 02:19,49,6.29,Small,Clothing,Off-Peak,Monday,No,21,CUST24592,36,Same-Day,Suburban,No,Stormy,25,Severe,91.07,Recession,WAR0007,1500
ORD007924,PROD5253,Hyderabad,18,18,25-03-2024 02:20,156,7.15,Large,Groceries,Off-Peak,Monday,No,11,CUST85989,45,Standard,Suburban,No,Sunny,38,Moderate,103.68,Recession,WAR0006,1500
ORD009801,PROD1530,Kolkata,363,17,25-03-2024 02:27,128,5.07,Large,Pharmaceuticals,Normal,Monday,No,26,CUST71238,40,Standard,Urban,No,Sunny,35,Moderate,97.26,Stable,WAR0001,1500
ORD001863,PROD3440,Bangalore,306,7,25-03-2024 02:31,165,7.42,Medium,Clothing,Off-Peak,Monday,Yes,20,CUST75538,12,Express,Rural,No,Cloudy,11,Low,118.94,Stable,WAR0002,1500
ORD013394,PROD6355,Kolkata,22,10,25-03-2024 02:34,161,9.1,Large,Groceries,Normal,Monday,No,0,CUST14956,45,Express,Rural,No,Sunny,39,Severe,116.92,Stable,WAR0004,1500
ORD003187,PROD2478,Hyderabad,347,14,25-03-2024 02:35,33,6.62,Large,Groceries,Festival,Monday,No,40,CUST96057,5,Express,Urban,No,Stormy,31,High,112.33,Recession,WAR0010,1500
ORD014009,PROD7544,Mumbai,375,12,25-03-2024 03:14,150,5.86,Large,Groceries,Normal,Monday,Yes,41,CUST10637,13,Express,Suburban,No,Cloudy,35,High,119.35,Stable,WAR0001,1500
ORD008286,PROD6810,Kolkata,25,13,25-03-2024 03:46,80,4.95,Small,Groceries,Normal,Monday,No,11,CUST72910,13,Same-Day,Rural,Yes,Cloudy,38,High,90.37,Stable,WAR0003,1500
ORD014688,PROD7402,Chennai,333,16,25-03-2024 03:50,83,6.2,Medium,Clothing,Normal,Monday,Yes,46,CUST69967,38,Same-Day,Urban,No,Sunny,23,High,92.33,Stable,WAR0010,1500
ORD006929,PROD7914,Chennai,354,15,25-03-2024 04:02,21,4.2,Large,Groceries,Peak,Monday,No,10,CUST76971,27,Same-Day,Suburban,No,Stormy,18,Moderate,105.97,Stable,WAR0009,1500
ORD000723,PROD3444,Hyderabad,263,6,25-03-2024 04:15,139,4.52,Small,Electronics,Festival,Monday,No,11,CUST83990,17,Standard,Rural,No,Cloudy,31,Severe,119.91,Stable,WAR0008,1500
ORD010439,PROD4941,Kolkata,16,9,25-03-2024 04:18,100,5.79,Large,Groceries,Off-Peak,Monday,No,11,CUST60226,30,Standard,Urban,No,Stormy,21,Moderate,114.56,Inflation,WAR0008,1500
ORD002765,PROD1266,Delhi,178,11,25-03-2024 04:20,60,1.6,Medium,Clothing,Peak,Monday,No,47,CUST65310,48,Same-Day,Suburban,No,Stormy,27,Severe,92.33,Stable,WAR0001,1500
ORD004395,PROD2951,Mumbai,430,19,25-03-2024 04:22,101,3.06,Large,Furniture,Off-Peak,Monday,No,23,CUST15410,21,Standard,Urban,No,Stormy,24,Low,90.54,Inflation,WAR0012,1500
ORD002083,PROD6375,Delhi,431,4,25-03-2024 04:28,114,5.89,Small,Furniture,Normal,Monday,No,49,CUST72075,23,Standard,Suburban,No,Sunny,22,Severe,100.68,Stable,WAR0003,1500
ORD010674,PROD4004,Kolkata,354,6,25-03-2024 04:29,38,4.88,Medium,Electronics,Peak,Monday,No,2,CUST36427,34,Express,Rural,No,Cloudy,26,Low,103.43,Stable,WAR0002,1500
ORD003048,PROD2731,Hyderabad,59,2,25-03-2024 04:29,138,4.0,Large,Furniture,Peak,Monday,No,49,CUST70263,44,Same-Day,Suburban,No,Cloudy,17,High,109.59,Recession,WAR0003,1500
ORD005548,PROD7350,Bangalore,273,16,25-03-2024 04:31,152,7.57,Large,Clothing,Peak,Monday,No,19,CUST35396,25,Standard,Rural,No,Stormy,20,High,96.21,Stable,WAR0004,1500
ORD008860,PROD6452,Chennai,478,13,25-03-2024 04:38,124,7.24,Large,Furniture,Peak,Monday,No,8,CUST82546,27,Same-Day,Urban,Yes,Stormy,19,Moderate,103.12,Recession,WAR0012,1500
ORD004081,PROD1276,Hyderabad,73,4,25-03-2024 04:39,47,2.5,Large,Pharmaceuticals,Festival,Monday,No,31,CUST44565,1,Standard,Suburban,No,Sunny,18,Low,90.19,Stable,WAR0007,1500
ORD006309,PROD3010,Chennai,71,5,25-03-2024 04:43,83,8.91,Small,Furniture,Peak,Monday,No,25,CUST17465,34,Same-Day,Suburban,No,Cloudy,18,Low,92.39,Stable,WAR0002,1500
ORD013508,PROD2616,Hyderabad,435,12,25-03-2024 04:51,59,5.46,Large,Clothing,Festival,Monday,Yes,5,CUST54776,27,Standard,Suburban,No,Sunny,13,Moderate,96.21,Inflation,WAR0002,1500
ORD012068,PROD9191,Chennai,370,5,25-03-2024 04:51,135,7.67,Small,Groceries,Festival,Monday,No,22,CUST27873,17,Same-Day,Rural,No,Rainy,37,Severe,106.75,Inflation,WAR0012,1500
ORD013457,PROD7458,Bangalore,103,12,25-03-2024 04:56,178,6.16,Small,Clothing,Off-Peak,Monday,No,42,CUST64870,1,Express,Urban,No,Rainy,23,Moderate,109.48,Inflation,WAR0012,1500
ORD008359,PROD4304,Hyderabad,407,12,25-03-2024 05:01,41,9.98,Large,Pharmaceuticals,Peak,Monday,No,32,CUST64799,33,Same-Day,Rural,No,Stormy,27,High,99.57,Inflation,WAR0010,1500
ORD010534,PROD1016,Delhi,493,15,25-03-2024 05:10,118,7.77,Medium,Furniture,Normal,Monday,No,5,CUST47369,47,Standard,Urban,No,Sunny,19,Severe,111.67,Inflation,WAR0010,1500
ORD013674,PROD4667,Bangalore,356,14,25-03-2024 05:16,38,7.36,Small,Pharmaceuticals,Normal,Monday,No,8,CUST79614,25,Express,Rural,No,Stormy,11,High,113.33,Inflation,WAR0001,1500
ORD000057,PROD8428,Bangalore,484,11,25-03-2024 05:22,125,8.01,Small,Groceries,Off-Peak,Monday,No,44,CUST76539,28,Express,Suburban,No,Stormy,18,Severe,91.97,Recession,WAR0007,1500
ORD003794,PROD8895,Kolkata,431,6,25-03-2024 05:25,36,2.29,Small,Groceries,Normal,Monday,No,24,CUST38127,40,Express,Urban,No,Rainy,33,Severe,92.91,Stable,WAR0006,1500
ORD004077,PROD8391,Hyderabad,196,12,25-03-2024 05:30,115,2.84,Large,Furniture,Off-Peak,Monday,No,34,CUST10628,3,Same-Day,Urban,No,Stormy,18,High,106.91,Recession,WAR0007,1500
ORD009363,PROD7231,Chennai,113,19,25-03-2024 05:30,106,7.43,Small,Pharmaceuticals,Peak,Monday,No,25,CUST90004,38,Same-Day,Suburban,No,Sunny,31,High,118.57,Recession,WAR0002,1500
ORD008742,PROD4292,Hyderabad,87,15,25-03-2024 05:37,127,5.45,Large,Furniture,Festival,Monday,No,12,CUST50603,25,Same-Day,Suburban,No,Rainy,24,Severe,94.05,Stable,WAR0008,1500
ORD013326,PROD8407,Bangalore,305,1,25-03-2024 05:39,26,7.79,Medium,Electronics,Off-Peak,Monday,No,40,CUST83125,44,Standard,Urban,No,Cloudy,12,High,111.08,Stable,WAR0006,1500
ORD004543,PROD9613,Hyderabad,174,16,25-03-2024 05:42,19,1.93,Large,Clothing,Festival,Monday,No,46,CUST93572,35,Standard,Suburban,No,Sunny,25,Low,108.36,Inflation,WAR0006,1500
ORD006231,PROD9701,Delhi,316,15,25-03-2024 05:48,98,5.83,Large,Groceries,Festival,Monday,Yes,47,CUST40742,12,Standard,Urban,No,Rainy,15,High,105.3,Recession,WAR0007,1500
ORD000284,PROD8508,Mumbai,484,11,25-03-2024 06:03,103,5.11,Medium,Groceries,Off-Peak,Monday,No,37,CUST61813,42,Express,Suburban,No,Sunny,17,Low,112.25,Recession,WAR0009,1500
ORD006452,PROD3423,Chennai,478,6,25-03-2024 06:29,136,6.44,Large,Pharmaceuticals,Off-Peak,Monday,No,21,CUST11614,7,Express,Suburban,No,Cloudy,11,High,114.6,Recession,WAR0006,1500
ORD008216,PROD6194,Chennai,410,18,25-03-2024 06:47,28,5.52,Small,Electronics,Normal,Monday,No,19,CUST26720,17,Standard,Suburban,No,Cloudy,33,Low,101.07,Inflation,WAR0011,1500
ORD006141,PROD4433,Kolkata,229,17,25-03-2024 06:50,57,5.38,Medium,Electronics,Normal,Monday,No,37,CUST70650,36,Same-Day,Suburban,No,Stormy,32,High,108.34,Recession,WAR0003,1500
ORD014988,PROD6332,Mumbai,260,3,25-03-2024 07:32,18,7.95,Medium,Pharmaceuticals,Peak,Monday,No,1,CUST31091,26,Standard,Urban,No,Cloudy,30,Low,96.12,Recession,WAR0008,1500
ORD011784,PROD8163,Bangalore,452,19,25-03-2024 07:52,127,1.11,Medium,Clothing,Festival,Monday,No,25,CUST13858,5,Express,Urban,No,Cloudy,23,Low,104.84,Recession,WAR0009,1500
ORD003867,PROD4072,Mumbai,69,4,25-03-2024 08:15,83,6.39,Large,Furniture,Peak,Monday,No,4,CUST31659,49,Same-Day,Rural,No,Stormy,33,Low,114.36,Recession,WAR0009,1500
ORD005891,PROD9518,Chennai,196,14,25-03-2024 08:20,104,6.09,Large,Electronics,Normal,Monday,No,46,CUST25952,30,Standard,Urban,No,Cloudy,19,High,100.64,Recession,WAR0003,1500
ORD006987,PROD5550,Hyderabad,399,9,25-03-2024 08:30,177,7.45,Small,Groceries,Normal,Monday,No,11,CUST24080,37,Express,Urban,Yes,Stormy,17,Moderate,114.97,Recession,WAR0012,1500
ORD013774,PROD8317,Delhi,256,11,25-03-2024 08:31,13,8.44,Large,Groceries,Peak,Monday,No,19,CUST72347,40,Same-Day,Suburban,No,Rainy,38,Low,90.24,Inflation,WAR0004,1500
ORD003240,PROD4899,Kolkata,142,3,25-03-2024 08:45,52,9.63,Medium,Clothing,Off-Peak,Monday,Yes,45,CUST27897,35,Standard,Urban,No,Sunny,21,Moderate,115.47,Stable,WAR0012,1500
ORD002013,PROD8518,Bangalore,182,17,25-03-2024 09:02,193,4.08,Medium,Furniture,Off-Peak,Monday,No,12,CUST93854,49,Express,Suburban,No,Cloudy,31,Low,118.81,Recession,WAR0007,1500
ORD009503,PROD6317,Kolkata,190,12,25-03-2024 09:04,135,3.05,Medium,Pharmaceuticals,Off-Peak,Monday,No,16,CUST84389,28,Express,Rural,No,Sunny,24,Moderate,116.77,Recession,WAR0012,1500
ORD014830,PROD5370,Chennai,444,1,25-03-2024 09:06,127,4.81,Large,Electronics,Normal,Monday,No,31,CUST13778,18,Standard,Rural,No,Cloudy,35,Low,116.73,Recession,WAR0009,1500
ORD001946,PROD1689,Delhi,478,5,25-03-2024 09:14,94,3.59,Medium,Furniture,Peak,Monday,Yes,3,CUST96856,15,Express,Rural,No,Cloudy,25,High,97.38,Inflation,WAR0006,1500
ORD012471,PROD8897,Delhi,51,6,25-03-2024 09:25,50,6.53,Medium,Groceries,Festival,Monday,Yes,2,CUST29463,45,Express,Urban,Yes,Stormy,15,Moderate,107.9,Recession,WAR0011,1500
ORD007463,PROD3598,Hyderabad,13,14,25-03-2024 09:34,101,9.78,Large,Groceries,Normal,Monday,No,32,CUST70943,30,Express,Rural,No,Sunny,18,Moderate,111.64,Recession,WAR0007,1500
ORD005296,PROD9498,Chennai,110,18,25-03-2024 09:36,156,5.42,Medium,Electronics,Festival,Monday,No,34,CUST50230,2,Standard,Urban,No,Stormy,27,Moderate,103.82,Stable,WAR0012,1500
ORD007939,PROD5489,Hyderabad,449,17,25-03-2024 09:46,133,7.51,Large,Pharmaceuticals,Peak,Monday,No,40,CUST36290,32,Standard,Suburban,No,Stormy,24,High,114.78,Recession,WAR0012,1500
ORD002552,PROD7815,Mumbai,207,5,25-03-2024 09:48,38,8.39,Medium,Furniture,Festival,Monday,No,48,CUST10683,9,Express,Rural,No,Rainy,31,Severe,102.16,Recession,WAR0006,1500
ORD002709,PROD3758,Bangalore,457,11,25-03-2024 09:53,128,7.47,Medium,Groceries,Normal,Monday,No,27,CUST65870,45,Standard,Suburban,No,Sunny,36,Moderate,111.16,Recession,WAR0008,1500
ORD005131,PROD6437,Kolkata,212,15,25-03-2024 09:54,153,5.82,Small,Furniture,Normal,Monday,Yes,42,CUST42835,49,Express,Urban,No,Cloudy,32,Low,110.31,Inflation,WAR0006,1500
ORD013028,PROD3486,Chennai,25,19,25-03-2024 10:05,16,5.29,Large,Groceries,Normal,Monday,No,37,CUST73432,17,Express,Rural,No,Rainy,29,Moderate,106.14,Inflation,WAR0010,1500
ORD004888,PROD6303,Delhi,62,4,25-03-2024 10:36,186,8.55,Large,Furniture,Off-Peak,Monday,Yes,2,CUST70574,48,Express,Suburban,No,Rainy,28,Low,108.73,Recession,WAR0004,1500
ORD009052,PROD5068,Mumbai,384,11,25-03-2024 10:43,162,2.85,Medium,Electronics,Festival,Monday,Yes,20,CUST56280,44,Same-Day,Urban,Yes,Cloudy,24,Severe,104.66,Inflation,WAR0001,1500
ORD010779,PROD7018,Bangalore,273,11,25-03-2024 10:46,104,9.71,Medium,Pharmaceuticals,Peak,Monday,Yes,47,CUST41116,41,Express,Urban,No,Rainy,25,Moderate,101.83,Recession,WAR0005,1500
ORD005649,PROD6339,Mumbai,278,4,25-03-2024 10:53,42,7.4,Small,Pharmaceuticals,Off-Peak,Monday,No,47,CUST13144,9,Express,Suburban,No,Stormy,25,Moderate,104.12,Stable,WAR0008,1500
ORD002185,PROD1998,Mumbai,24,3,25-03-2024 10:58,181,2.8,Large,Electronics,Normal,Monday,No,45,CUST18147,3,Express,Urban,Yes,Rainy,19,High,106.23,Recession,WAR0005,1500
ORD010351,PROD2722,Bangalore,432,12,25-03-2024 10:58,49,7.63,Small,Pharmaceuticals,Festival,Monday,No,10,CUST28574,45,Express,Suburban,No,Rainy,36,Moderate,109.51,Inflation,WAR0010,1500
ORD004839,PROD2850,Hyderabad,153,16,25-03-2024 11:02,198,5.77,Small,Furniture,Peak,Monday,No,32,CUST54887,1,Standard,Suburban,No,Sunny,24,Low,112.22,Recession,WAR0003,1500
ORD010401,PROD1987,Chennai,54,8,25-03-2024 11:05,116,7.37,Large,Clothing,Peak,Monday,Yes,18,CUST63132,20,Same-Day,Suburban,No,Cloudy,12,High,99.64,Inflation,WAR0009,1500
ORD000028,PROD5552,Chennai,385,14,25-03-2024 11:09,35,7.91,Small,Electronics,Peak,Monday,No,35,CUST35185,34,Same-Day,Urban,No,Stormy,19,Low,116.72,Recession,WAR0007,1500
ORD011678,PROD5441,Bangalore,104,1,25-03-2024 11:21,27,1.79,Medium,Clothing,Festival,Monday,No,4,CUST48609,38,Standard,Rural,No,Stormy,15,Low,119.95,Recession,WAR0010,1500
ORD006371,PROD5659,Bangalore,281,9,25-03-2024 11:27,31,5.55,Large,Groceries,Peak,Monday,No,27,CUST26581,47,Same-Day,Suburban,No,Sunny,22,High,118.82,Inflation,WAR0008,1500
ORD010399,PROD2231,Kolkata,485,4,25-03-2024 11:48,146,9.39,Large,Pharmaceuticals,Peak,Monday,Yes,16,CUST65525,8,Same-Day,Suburban,No,Sunny,30,Severe,90.47,Inflation,WAR0003,1500
ORD011359,PROD3774,Bangalore,299,7,25-03-2024 11:51,191,3.89,Large,Groceries,Off-Peak,Monday,No,38,CUST97652,7,Standard,Urban,No,Stormy,13,Severe,104.18,Stable,WAR0004,1500
ORD000568,PROD9837,Delhi,59,19,25-03-2024 12:00,13,6.34,Small,Electronics,Normal,Monday,No,32,CUST20897,13,Express,Suburban,Yes,Sunny,25,High,96.79,Stable,WAR0011,1500
ORD009244,PROD1096,Hyderabad,187,16,25-03-2024 12:27,14,4.32,Small,Groceries,Peak,Monday,No,38,CUST94127,19,Same-Day,Rural,Yes,Stormy,19,Low,117.4,Inflation,WAR0005,1500
ORD001692,PROD4673,Kolkata,365,10,25-03-2024 12:29,136,5.09,Small,Clothing,Off-Peak,Monday,No,15,CUST50811,1,Same-Day,Urban,No,Stormy,18,High,106.38,Recession,WAR0007,1500
ORD008088,PROD4916,Delhi,205,15,25-03-2024 12:39,80,5.94,Small,Pharmaceuticals,Normal,Monday,No,10,CUST79248,29,Express,Urban,No,Sunny,23,Moderate,90.68,Recession,WAR0007,1500
ORD001075,PROD4559,Delhi,254,10,25-03-2024 12:51,65,2.82,Large,Clothing,Festival,Monday,No,49,CUST88557,7,Standard,Suburban,No,Rainy,21,Severe,91.61,Stable,WAR0006,1500
ORD012333,PROD9247,Kolkata,114,16,25-03-2024 13:11,157,7.16,Medium,Electronics,Festival,Monday,Yes,20,CUST11085,45,Same-Day,Rural,No,Cloudy,26,Low,102.28,Recession,WAR0006,1500
ORD014010,PROD6991,Chennai,81,18,25-03-2024 13:16,137,2.25,Medium,Groceries,Normal,Monday,Yes,28,CUST29108,35,Standard,Urban,No,Stormy,10,Low,109.5,Stable,WAR0001,1500
ORD006953,PROD2833,Kolkata,370,13,25-03-2024 13:17,18,1.02,Large,Electronics,Peak,Monday,Yes,13,CUST56977,40,Same-Day,Urban,No,Stormy,34,High,103.19,Recession,WAR0011,1500
ORD009918,PROD2531,Kolkata,297,17,25-03-2024 13:20,11,2.05,Medium,Electronics,Peak,Monday,No,0,CUST39857,25,Standard,Suburban,No,Cloudy,34,High,93.04,Inflation,WAR0009,1500
ORD003412,PROD3821,Mumbai,64,2,25-03-2024 13:48,195,5.26,Large,Furniture,Off-Peak,Monday,No,26,CUST97082,10,Standard,Suburban,No,Cloudy,34,Severe,99.02,Recession,WAR0002,1500
