order_id,product_id,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions
ORD004531,PROD7081,Cloudy,33,High,96.02,Inflation
ORD004190,PROD7637,Stormy,38,High,104.39,Recession
ORD008955,PROD8904,Sunny,33,Moderate,99.33,Recession
ORD006479,PROD6495,Cloudy,29,Severe,100.29,Recession
ORD010738,PROD2100,Sunny,10,Moderate,98.16,Stable
ORD008583,PROD4007,Sunny,21,Moderate,112.04,Recession
ORD004637,PROD5694,Cloudy,17,Moderate,113.61,Inflation
ORD000480,PROD8251,Stormy,30,Severe,115.15,Recession
ORD008689,PROD5166,Cloudy,14,Severe,114.62,Recession
ORD009916,PROD7360,Stormy,29,Moderate,91.64,Stable
ORD000322,PROD5533,Cloudy,16,Moderate,117.45,Stable
ORD008026,PROD1201,Cloudy,26,Low,101.3,Inflation
ORD012566,PROD9719,Sunny,14,Moderate,117.49,Inflation
ORD014641,PROD1982,Rainy,26,Moderate,118.19,Stable
ORD012244,PROD1205,Rainy,18,Severe,90.14,Recession
ORD007460,PROD6878,Cloudy,28,Moderate,107.83,Stable
ORD004386,PROD8904,Rainy,39,High,95.76,Inflation
ORD003186,PROD1621,Rainy,28,Severe,100.0,Stable
ORD009146,PROD9711,Cloudy,39,High,106.27,Recession
ORD008665,PROD1636,Cloudy,22,High,98.82,Stable
ORD002041,PROD1187,Sunny,26,Severe,109.45,Recession
ORD014231,PROD6234,Rainy,29,High,112.81,Recession
ORD002304,PROD7114,Cloudy,13,Severe,98.93,Inflation
ORD009194,PROD9437,Rainy,28,Moderate,98.68,Inflation
ORD012995,PROD2581,Cloudy,31,High,114.37,Recession
ORD002485,PROD6228,Cloudy,22,Severe,113.53,Recession
ORD010826,PROD8729,Rainy,24,Moderate,117.49,Stable
ORD001846,PROD7453,Sunny,35,Severe,104.75,Recession
ORD000309,PROD3546,Cloudy,33,Low,98.75,Recession
ORD012806,PROD1416,Cloudy,18,Low,114.83,Stable
ORD012861,PROD5079,Sunny,16,Severe,91.63,Inflation
ORD009226,PROD9832,Sunny,22,Severe,111.06,Inflation
ORD006638,PROD9202,Sunny,29,Low,110.9,Stable
ORD009352,PROD3167,Rainy,38,High,92.57,Stable
ORD003747,PROD6857,Sunny,11,Severe,117.11,Stable
ORD005262,PROD3253,Cloudy,10,Low,94.87,Recession
ORD002024,PROD6372,Cloudy,22,High,104.89,Inflation
ORD008947,PROD3144,Rainy,32,High,103.5,Stable
ORD000329,PROD8239,Sunny,35,Low,105.78,Inflation
ORD014247,PROD9052,Cloudy,10,High,116.98,Recession
ORD004351,PROD2600,Rainy,28,Moderate,95.0,Stable
ORD008555,PROD4309,Rainy,16,Moderate,107.43,Stable
ORD000030,PROD4527,Rainy,15,Severe,100.32,Inflation
ORD005357,PROD7874,Cloudy,19,High,116.89,Recession
ORD000305,PROD3200,Sunny,21,Severe,119.78,Recession
ORD014493,PROD7602,Stormy,16,Moderate,95.56,Recession
ORD012120,PROD2829,Sunny,22,Severe,91.16,Recession
ORD002423,PROD2430,Sunny,32,Moderate,113.19,Recession
ORD005080,PROD7529,Sunny,16,Severe,108.22,Recession
ORD006403,PROD7628,Cloudy,28,Severe,116.75,Recession
ORD011221,PROD9249,Cloudy,39,Moderate,95.22,Recession
ORD005666,PROD8132,Cloudy,36,High,90.84,Stable
ORD003376,PROD3067,Rainy,22,Low,105.42,Inflation
ORD001739,PROD5496,Sunny,21,Severe,101.93,Recession
ORD014019,PROD7410,Cloudy,18,Moderate,111.99,Stable
ORD004287,PROD3095,Rainy,29,High,95.84,Recession
ORD013288,PROD5045,Sunny,33,Low,98.76,Stable
ORD011982,PROD7114,Rainy,17,Moderate,103.07,Recession
ORD008858,PROD9060,Cloudy,10,Moderate,112.08,Stable
ORD002548,PROD1402,Stormy,28,Moderate,113.49,Stable
ORD012978,PROD8407,Sunny,30,Moderate,111.62,Recession
ORD005696,PROD7389,Cloudy,24,Low,101.64,Recession
ORD008122,PROD5289,Stormy,18,Severe,98.37,Inflation
ORD003950,PROD4675,Rainy,38,Moderate,90.51,Stable
ORD002213,PROD4978,Sunny,19,Low,98.45,Recession
ORD005592,PROD6549,Cloudy,27,Moderate,96.78,Recession
ORD000670,PROD6419,Cloudy,10,High,116.11,Inflation
ORD014721,PROD7325,Rainy,35,Moderate,90.47,Recession
ORD001750,PROD1464,Cloudy,20,Low,108.36,Inflation
ORD004157,PROD3496,Sunny,37,High,104.01,Inflation
ORD011955,PROD7191,Rainy,29,Moderate,104.92,Stable
ORD007590,PROD5238,Cloudy,18,Severe,119.29,Recession
ORD013374,PROD7576,Cloudy,35,High,114.63,Inflation
ORD005101,PROD6984,Stormy,11,Low,104.69,Recession
ORD003869,PROD7437,Cloudy,38,Severe,101.86,Stable
ORD009732,PROD3452,Rainy,27,Moderate,96.04,Recession
ORD004651,PROD5773,Stormy,21,High,113.36,Stable
ORD004654,PROD5444,Cloudy,23,Moderate,90.12,Inflation
ORD003206,PROD9622,Cloudy,18,High,106.94,Inflation
ORD012845,PROD2639,Rainy,18,High,104.53,Inflation
ORD010663,PROD4268,Sunny,29,Moderate,103.59,Recession
ORD005285,PROD6126,Sunny,37,Moderate,106.1,Recession
ORD004829,PROD1691,Rainy,28,Low,107.13,Recession
ORD008880,PROD6134,Rainy,15,Moderate,107.53,Inflation
ORD004030,PROD2857,Stormy,24,Low,108.7,Stable
ORD008790,PROD6410,Rainy,21,High,118.6,Recession
ORD007881,PROD8293,Sunny,39,High,102.26,Recession
ORD011851,PROD6450,Sunny,20,High,119.77,Stable
ORD004580,PROD7563,Rainy,25,High,112.28,Recession
ORD011662,PROD2862,Stormy,12,High,114.29,Stable
ORD003746,PROD6384,Rainy,39,Severe,105.36,Recession
ORD013503,PROD3921,Rainy,30,High,107.89,Stable
ORD000126,PROD9317,Rainy,23,High,95.79,Inflation
ORD002311,PROD7739,Cloudy,39,High,119.86,Recession
ORD006877,PROD5913,Stormy,18,Severe,106.25,Recession
ORD000002,PROD1409,Stormy,12,Moderate,92.56,Recession
ORD006944,PROD6143,Cloudy,18,Severe,96.15,Recession
ORD003383,PROD5225,Rainy,25,High,102.63,Stable
ORD006034,PROD4468,Cloudy,13,Low,99.64,Stable
ORD007589,PROD9846,Sunny,16,Moderate,90.96,Recession
ORD006752,PROD8635,Rainy,36,Severe,119.18,Recession
ORD014934,PROD4206,Stormy,18,Severe,99.94,Inflation
ORD004910,PROD9830,Rainy,15,Low,119.52,Inflation
ORD001541,PROD2402,Stormy,25,Severe,102.8,Recession
ORD001889,PROD8871,Rainy,31,High,91.09,Stable
ORD012577,PROD6229,Cloudy,37,Low,96.87,Stable
ORD012089,PROD7524,Stormy,34,Moderate,94.67,Stable
ORD012584,PROD8078,Rainy,37,High,106.19,Stable
ORD014546,PROD8281,Stormy,31,Low,98.95,Inflation
ORD007977,PROD2766,Cloudy,34,Severe,100.39,Inflation
ORD013690,PROD4718,Cloudy,16,Severe,100.74,Recession
ORD001953,PROD4505,Stormy,28,High,109.99,Recession
ORD003799,PROD1190,Stormy,32,Severe,114.57,Recession
ORD014541,PROD2555,Stormy,13,Moderate,98.62,Stable
ORD001830,PROD7606,Cloudy,26,Severe,113.11,Inflation
ORD006552,PROD6285,Rainy,14,High,92.65,Stable
ORD004148,PROD2639,Sunny,26,Moderate,106.25,Stable
ORD014696,PROD4954,Rainy,18,Moderate,95.95,Stable
ORD008948,PROD6298,Sunny,29,High,114.46,Recession
ORD006647,PROD5617,Cloudy,17,Moderate,94.63,Inflation
ORD012153,PROD6847,Sunny,31,Low,93.94,Recession
ORD000606,PROD7071,Cloudy,39,Low,119.45,Recession
ORD004517,PROD4387,Sunny,17,Low,97.81,Inflation
ORD005057,PROD6354,Cloudy,21,Moderate,97.62,Inflation
ORD010454,PROD4474,Rainy,35,Low,97.22,Recession
ORD009266,PROD8985,Rainy,14,Severe,107.78,Inflation
ORD007334,PROD8454,Sunny,35,Low,109.92,Inflation
ORD009003,PROD1377,Cloudy,18,High,98.01,Recession
ORD010336,PROD6131,Rainy,15,Low,114.43,Inflation
ORD007791,PROD4925,Sunny,23,Low,117.54,Stable
ORD006108,PROD3859,Rainy,13,Low,103.56,Recession
ORD013383,PROD5223,Rainy,12,Low,98.34,Inflation
ORD002385,PROD2600,Cloudy,15,Low,92.33,Recession
ORD008526,PROD6314,Sunny,32,High,100.64,Inflation
ORD000928,PROD2121,Sunny,36,Low,112.87,Inflation
ORD004627,PROD9821,Rainy,33,High,109.73,Recession
ORD002612,PROD7367,Stormy,20,Moderate,90.28,Inflation
ORD000390,PROD5349,Rainy,30,Severe,107.38,Recession
ORD001805,PROD8648,Sunny,30,Severe,101.28,Stable
ORD006060,PROD4613,Rainy,12,High,93.78,Recession
ORD004469,PROD5821,Rainy,21,High,92.8,Inflation
ORD007126,PROD5198,Rainy,33,High,107.89,Stable
ORD011677,PROD5820,Stormy,11,High,93.32,Stable
ORD007932,PROD8437,Stormy,33,Severe,117.39,Stable
ORD013591,PROD2104,Stormy,11,Moderate,98.3,Recession
ORD010403,PROD1215,Sunny,12,Moderate,113.71,Stable
ORD004746,PROD7467,Stormy,31,Moderate,110.44,Inflation
ORD004050,PROD9814,Rainy,22,Severe,96.72,Stable
ORD001130,PROD9408,Sunny,38,High,102.09,Recession
ORD009766,PROD4471,Rainy,28,Moderate,104.43,Inflation
ORD003000,PROD4817,Cloudy,28,Low,119.47,Recession
ORD010732,PROD5929,Rainy,30,Moderate,103.75,Inflation
ORD003583,PROD2963,Sunny,28,Severe,102.33,Inflation
ORD002328,PROD9625,Rainy,28,Severe,100.87,Stable
ORD004435,PROD4795,Rainy,33,Moderate,98.97,Recession
ORD001794,PROD5754,Stormy,15,Low,99.54,Recession
ORD005300,PROD7347,Stormy,10,Low,97.45,Recession
ORD009841,PROD3307,Stormy,36,Severe,114.63,Stable
ORD009842,PROD3638,Sunny,26,High,94.9,Inflation
ORD012850,PROD8113,Cloudy,27,Severe,115.54,Inflation
ORD006856,PROD9779,Rainy,12,Severe,107.6,Stable
ORD012239,PROD7893,Sunny,36,Low,119.49,Stable
ORD000207,PROD2790,Cloudy,17,Low,113.07,Inflation
ORD013290,PROD3109,Rainy,22,High,95.59,Recession
ORD003858,PROD2741,Rainy,19,Low,111.95,Stable
ORD006484,PROD7708,Rainy,30,High,105.42,Recession
ORD007497,PROD5786,Sunny,13,Moderate,91.02,Recession
ORD014188,PROD3292,Cloudy,23,High,95.18,Recession
ORD001993,PROD4052,Rainy,30,Severe,119.56,Inflation
ORD008995,PROD1190,Rainy,18,Severe,91.0,Stable
ORD009126,PROD4640,Stormy,21,Moderate,107.8,Stable
ORD012497,PROD6398,Sunny,32,High,115.46,Inflation
ORD011521,PROD1806,Stormy,34,Severe,114.88,Stable
ORD006320,PROD2313,Sunny,34,Severe,104.1,Recession
ORD004221,PROD1662,Cloudy,24,Low,106.47,Recession
ORD010943,PROD6481,Cloudy,31,High,99.45,Stable
ORD013008,PROD2820,Cloudy,10,Moderate,94.88,Inflation
ORD009831,PROD8814,Rainy,17,Moderate,116.45,Stable
ORD002399,PROD8075,Stormy,21,High,90.05,Recession
ORD010869,PROD9046,Cloudy,23,High,111.56,Recession
ORD004731,PROD9767,Rainy,33,High,102.66,Inflation
ORD004211,PROD4913,Sunny,20,Low,96.33,Recession
ORD011401,PROD6359,Sunny,25,Severe,106.77,Recession
ORD010844,PROD6302,Rainy,11,High,110.38,Recession
ORD008180,PROD8762,Rainy,10,Moderate,118.38,Inflation
ORD000924,PROD6188,Stormy,14,Low,109.54,Inflation
ORD000534,PROD5471,Rainy,27,Moderate,108.36,Inflation
ORD002512,PROD7176,Cloudy,39,Severe,93.09,Inflation
ORD014910,PROD1358,Sunny,29,Moderate,93.02,Recession
ORD010914,PROD9856,Cloudy,29,Severe,109.81,Recession
ORD013500,PROD8107,Rainy,27,Severe,100.61,Inflation
ORD005150,PROD4288,Sunny,23,Severe,109.13,Recession
ORD000442,PROD2389,Cloudy,35,Moderate,114.47,Inflation
ORD003345,PROD4706,Sunny,27,Moderate,113.64,Recession
ORD001916,PROD6140,Cloudy,17,Low,112.4,Stable
ORD010259,PROD6771,Rainy,20,Severe,102.09,Recession
ORD000210,PROD4116,Stormy,17,Low,118.44,Stable
ORD012468,PROD8950,Rainy,35,Moderate,115.79,Inflation
ORD010061,PROD2698,Cloudy,22,Moderate,101.64,Inflation
ORD002787,PROD8032,Stormy,35,Low,108.48,Inflation
ORD000464,PROD3417,Stormy,24,Moderate,95.12,Inflation
ORD004091,PROD2738,Rainy,10,Moderate,108.83,Recession
ORD009337,PROD5087,Stormy,24,High,100.3,Recession
ORD008620,PROD3748,Rainy,33,Low,101.11,Inflation
ORD008661,PROD9020,Cloudy,23,Moderate,100.75,Recession
ORD013522,PROD5758,Sunny,11,Low,95.23,Inflation
ORD001195,PROD1842,Stormy,24,High,118.25,Inflation
ORD003615,PROD7609,Sunny,33,Severe,103.39,Inflation
ORD006628,PROD4277,Sunny,15,High,106.16,Inflation
ORD003860,PROD3689,Sunny,16,Severe,104.17,Recession
ORD013022,PROD3321,Sunny,20,High,115.24,Stable
ORD009130,PROD3879,Rainy,27,High,113.86,Inflation
ORD002916,PROD3684,Sunny,24,Moderate,92.97,Inflation
ORD014520,PROD1633,Rainy,23,Moderate,112.98,Recession
ORD006096,PROD2460,Cloudy,39,Moderate,100.88,Recession
ORD013253,PROD1431,Stormy,25,Low,94.06,Recession
ORD013554,PROD4653,Rainy,30,Low,113.27,Stable
ORD010889,PROD6582,Cloudy,17,Severe,94.55,Recession
ORD002195,PROD7688,Cloudy,23,Severe,102.81,Recession
ORD000280,PROD8491,Sunny,14,High,115.21,Recession
ORD006557,PROD2570,Sunny,23,Severe,112.94,Recession
ORD001901,PROD7861,Rainy,11,Severe,97.38,Recession
ORD014534,PROD8688,Rainy,14,Moderate,110.62,Recession
ORD003830,PROD7755,Stormy,11,Moderate,107.54,Stable
ORD012980,PROD8425,Cloudy,34,Low,109.09,Stable
ORD005892,PROD6528,Stormy,30,Moderate,119.57,Stable
ORD004504,PROD3924,Stormy,20,High,102.72,Recession
ORD014179,PROD5635,Rainy,14,Severe,119.82,Recession
ORD000093,PROD8019,Rainy,34,Low,108.39,Inflation
ORD009480,PROD4609,Sunny,36,Moderate,103.08,Stable
ORD012104,PROD1189,Stormy,27,High,93.93,Inflation
ORD001733,PROD6669,Rainy,14,High,114.72,Inflation
ORD000626,PROD5397,Stormy,30,Severe,97.84,Stable
ORD002249,PROD6053,Stormy,15,Low,105.9,Inflation
ORD002978,PROD8620,Rainy,36,Moderate,112.92,Stable
ORD010331,PROD5500,Stormy,19,Low,99.24,Recession
ORD004078,PROD7626,Rainy,23,High,93.58,Inflation
ORD002103,PROD5169,Rainy,37,Low,117.1,Stable
ORD000225,PROD2528,Rainy,13,High,110.61,Recession
ORD014502,PROD8838,Sunny,31,Severe,114.35,Inflation
ORD008381,PROD3942,Stormy,39,Severe,116.63,Inflation
ORD014091,PROD6135,Sunny,25,High,90.6,Inflation
ORD002580,PROD3623,Sunny,13,Low,104.22,Inflation
ORD000436,PROD8238,Cloudy,12,Severe,104.27,Recession
ORD011064,PROD5428,Cloudy,33,Low,104.06,Stable
ORD012612,PROD6335,Rainy,29,Moderate,111.72,Inflation
ORD011938,PROD5406,Cloudy,11,Moderate,101.43,Recession
ORD009160,PROD5081,Stormy,27,Severe,103.64,Inflation
ORD001300,PROD3815,Cloudy,37,High,116.99,Stable
ORD005526,PROD1612,Rainy,14,Low,112.29,Stable
ORD010195,PROD3595,Stormy,35,High,93.24,Recession
ORD000684,PROD4545,Cloudy,17,Moderate,105.04,Recession
ORD009532,PROD4796,Stormy,13,High,100.8,Stable
ORD013118,PROD9566,Sunny,10,Low,103.37,Inflation
ORD007075,PROD5289,Cloudy,10,High,98.07,Inflation
ORD008830,PROD9158,Cloudy,11,Severe,90.54,Recession
ORD003033,PROD4879,Rainy,23,High,107.81,Stable
ORD011783,PROD3341,Rainy,20,Low,115.72,Stable
ORD010307,PROD8418,Rainy,39,Low,90.44,Inflation
ORD009450,PROD5491,Cloudy,14,Low,102.3,Inflation
ORD009083,PROD5270,Sunny,38,High,112.64,Inflation
ORD011213,PROD4520,Rainy,20,Moderate,117.48,Stable
ORD013935,PROD4239,Stormy,18,High,90.94,Stable
ORD006393,PROD6633,Cloudy,22,High,98.21,Stable
ORD008332,PROD7039,Cloudy,21,Low,104.9,Stable
ORD012720,PROD1786,Cloudy,11,Moderate,95.61,Recession
ORD006290,PROD9841,Cloudy,30,Severe,95.2,Recession
ORD011381,PROD7987,Cloudy,12,Severe,102.56,Recession
ORD002661,PROD3740,Cloudy,31,Low,119.72,Recession
ORD008789,PROD6833,Stormy,15,Severe,103.29,Stable
ORD004808,PROD3975,Rainy,33,Severe,106.3,Recession
ORD011428,PROD9138,Stormy,32,High,93.82,Inflation
ORD004980,PROD6529,Sunny,21,Low,93.08,Recession
ORD003505,PROD6004,Sunny,29,High,100.31,Recession
ORD005375,PROD4897,Stormy,24,Moderate,114.6,Recession
ORD004216,PROD3608,Cloudy,25,Moderate,95.99,Inflation
ORD004810,PROD5097,Rainy,32,Moderate,112.18,Inflation
ORD010046,PROD7113,Sunny,13,Moderate,112.0,Recession
ORD001633,PROD7655,Cloudy,21,Low,119.41,Inflation
ORD008544,PROD3032,Sunny,17,High,90.82,Recession
ORD003011,PROD4902,Stormy,27,High,101.58,Recession
ORD004902,PROD9289,Rainy,15,Severe,102.52,Inflation
ORD012287,PROD2588,Rainy,29,High,114.5,Inflation
ORD008701,PROD3716,Cloudy,22,Moderate,105.2,Recession
ORD006380,PROD3641,Rainy,39,Low,100.76,Inflation
ORD004415,PROD4633,Sunny,10,Low,109.38,Recession
ORD008647,PROD8688,Stormy,26,Severe,107.02,Inflation
ORD006669,PROD3025,Stormy,24,Severe,103.42,Inflation
ORD001667,PROD2929,Stormy,29,High,115.25,Recession
ORD014505,PROD1516,Sunny,23,Low,94.88,Recession
ORD009950,PROD7230,Rainy,17,High,92.92,Recession
ORD004558,PROD1193,Cloudy,24,Severe,105.08,Recession
ORD007297,PROD8165,Rainy,28,Low,97.86,Inflation
ORD014678,PROD5300,Cloudy,22,Severe,103.84,Stable
ORD012544,PROD4522,Sunny,19,Severe,103.34,Inflation
ORD001617,PROD2311,Sunny,23,Low,92.89,Inflation
ORD005875,PROD9687,Rainy,30,Severe,104.69,Recession
ORD001263,PROD7475,Rainy,18,Severe,102.74,Inflation
ORD007612,PROD6739,Cloudy,24,Moderate,107.96,Stable
ORD001964,PROD4697,Rainy,29,Moderate,98.69,Recession
ORD012533,PROD6224,Stormy,25,High,98.35,Recession
ORD009584,PROD8871,Cloudy,37,Low,118.04,Stable
ORD008960,PROD4205,Sunny,17,Low,99.69,Stable
ORD002621,PROD3194,Rainy,32,Severe,111.48,Inflation
ORD002846,PROD9482,Cloudy,27,Moderate,115.92,Inflation
ORD012229,PROD6212,Stormy,28,Moderate,112.78,Recession
ORD012955,PROD3157,Cloudy,29,Moderate,93.12,Stable
ORD006438,PROD1369,Sunny,36,Low,95.87,Inflation
ORD002072,PROD9653,Cloudy,20,Low,91.59,Recession
ORD002438,PROD7779,Cloudy,17,Low,99.47,Stable
ORD003342,PROD8204,Rainy,23,High,105.64,Recession
ORD007030,PROD2087,Sunny,19,Moderate,114.26,Inflation
ORD001439,PROD3962,Cloudy,18,Moderate,104.38,Stable
ORD003674,PROD1790,Rainy,25,Moderate,116.82,Inflation
ORD002330,PROD6807,Stormy,10,High,113.39,Stable
ORD008726,PROD7829,Sunny,29,Severe,108.11,Inflation
ORD006449,PROD1918,Cloudy,15,High,108.84,Stable
ORD010561,PROD6777,Cloudy,31,Severe,109.32,Inflation
ORD012200,PROD4139,Cloudy,37,Low,101.52,Recession
ORD001411,PROD9624,Rainy,16,Severe,94.99,Recession
ORD002578,PROD9454,Sunny,14,Moderate,96.69,Stable
ORD010883,PROD3302,Rainy,33,Moderate,95.72,Inflation
ORD002086,PROD2904,Cloudy,33,Low,102.98,Stable
ORD000701,PROD1893,Sunny,38,High,100.67,Recession
ORD010455,PROD3467,Cloudy,10,Moderate,118.44,Recession
ORD005079,PROD2393,Rainy,34,Moderate,96.4,Stable
ORD005614,PROD8629,Sunny,10,Low,90.69,Inflation
ORD003083,PROD2551,Cloudy,30,Severe,112.05,Recession
ORD010012,PROD2596,Rainy,24,Severe,94.2,Recession
ORD004567,PROD5306,Sunny,36,Low,93.19,Inflation
ORD000208,PROD5073,Cloudy,15,Severe,118.09,Recession
ORD013177,PROD5153,Stormy,37,Low,100.78,Stable
ORD000140,PROD2832,Cloudy,12,Low,107.01,Stable
ORD002001,PROD8444,Sunny,31,Severe,119.58,Stable
ORD001413,PROD7937,Cloudy,31,High,93.48,Recession
ORD011288,PROD3735,Cloudy,16,Moderate,98.81,Inflation
ORD013360,PROD8772,Rainy,32,Moderate,103.99,Stable
ORD006698,PROD2723,Cloudy,34,High,91.78,Inflation
ORD003564,PROD6499,Rainy,31,Moderate,106.26,Stable
ORD001451,PROD4918,Sunny,19,High,112.7,Inflation
ORD003081,PROD8408,Stormy,24,Severe,100.7,Inflation
ORD014893,PROD3758,Stormy,10,Moderate,119.85,Stable
ORD009145,PROD6655,Cloudy,24,Severe,95.92,Recession
ORD011560,PROD2391,Rainy,20,Severe,105.72,Inflation
ORD000687,PROD9595,Cloudy,28,Low,100.69,Inflation
ORD012899,PROD3364,Cloudy,15,High,110.58,Recession
ORD000558,PROD8449,Stormy,34,Moderate,103.54,Stable
ORD002062,PROD7121,Rainy,19,Low,102.67,Inflation
ORD005915,PROD2995,Cloudy,34,Low,104.13,Inflation
ORD012323,PROD3822,Cloudy,14,Moderate,106.47,Recession
ORD007447,PROD3115,Sunny,26,High,91.21,Recession
ORD001227,PROD2503,Cloudy,28,Moderate,115.59,Recession
ORD011042,PROD6679,Stormy,15,High,101.04,Stable
ORD004226,PROD5331,Rainy,30,Low,100.37,Recession
ORD001390,PROD1857,Sunny,31,Severe,90.55,Inflation
ORD008652,PROD1210,Stormy,34,Severe,105.09,Inflation
ORD010965,PROD9316,Stormy,19,High,117.96,Inflation
ORD008610,PROD5966,Sunny,22,Low,91.23,Stable
ORD010643,PROD4223,Cloudy,17,Low,91.6,Recession
ORD005569,PROD9720,Cloudy,13,High,96.59,Inflation
ORD013034,PROD9838,Stormy,18,Severe,103.17,Recession
ORD013385,PROD1997,Rainy,23,Severe,98.55,Recession
ORD000935,PROD2646,Stormy,13,Low,94.31,Stable
ORD003362,PROD8803,Stormy,10,Severe,101.27,Recession
ORD006940,PROD8960,Sunny,21,Moderate,118.27,Stable
ORD011290,PROD3168,Cloudy,19,Severe,110.07,Stable
ORD010422,PROD6957,Stormy,27,High,106.2,Recession
ORD005956,PROD8234,Rainy,34,High,115.27,Stable
ORD009938,PROD8802,Cloudy,23,Moderate,102.22,Stable
ORD008201,PROD8282,Stormy,35,Low,100.86,Inflation
ORD003204,PROD3320,Stormy,36,High,96.4,Recession
ORD008933,PROD6528,Sunny,32,High,103.52,Stable
ORD008953,PROD3253,Sunny,15,High,90.64,Stable
ORD012506,PROD9567,Cloudy,12,Moderate,118.43,Recession
ORD009872,PROD3645,Stormy,27,Severe,113.2,Recession
ORD003685,PROD1152,Stormy,20,High,107.57,Stable
ORD012400,PROD3391,Sunny,19,Severe,118.85,Stable
ORD004577,PROD7866,Rainy,23,Low,113.37,Recession
ORD009941,PROD8447,Sunny,37,Moderate,91.56,Stable
ORD002375,PROD4939,Stormy,27,High,108.57,Inflation
ORD002171,PROD3295,Cloudy,11,High,106.0,Inflation
ORD003445,PROD9462,Rainy,19,Low,107.33,Recession
ORD014843,PROD2493,Stormy,22,Moderate,103.31,Recession
ORD007793,PROD9076,Rainy,13,High,92.85,Recession
ORD008738,PROD2806,Cloudy,30,Moderate,90.61,Stable
ORD009759,PROD7941,Rainy,34,High,98.36,Inflation
ORD002281,PROD3756,Sunny,31,High,110.06,Inflation
ORD012190,PROD6534,Cloudy,14,Severe,92.24,Inflation
ORD013831,PROD5140,Cloudy,21,Moderate,118.49,Recession
ORD004691,PROD3150,Sunny,10,Low,102.78,Stable
ORD000748,PROD1043,Stormy,21,Severe,115.64,Recession
ORD001761,PROD8912,Cloudy,31,Moderate,110.65,Recession
ORD007094,PROD4121,Stormy,22,Low,93.26,Stable
ORD011107,PROD7247,Sunny,22,Low,104.61,Recession
ORD012278,PROD1383,Rainy,33,High,99.14,Inflation
ORD002554,PROD2901,Stormy,32,Severe,107.81,Inflation
ORD013475,PROD6267,Sunny,28,Moderate,94.86,Inflation
ORD000136,PROD1009,Sunny,26,High,90.52,Inflation
ORD000073,PROD6313,Sunny,34,Moderate,98.98,Stable
ORD006776,PROD5965,Rainy,23,High,113.75,Recession
ORD011638,PROD5393,Cloudy,23,Moderate,114.94,Stable
ORD002778,PROD6905,Cloudy,31,Low,117.13,Inflation
ORD009498,PROD9758,Cloudy,29,High,93.51,Stable
ORD011419,PROD3242,Rainy,39,Moderate,107.61,Stable
ORD011605,PROD1407,Sunny,19,Low,104.4,Inflation
ORD004103,PROD4602,Stormy,29,High,108.51,Stable
ORD013660,PROD7325,Rainy,25,High,93.04,Recession
ORD014033,PROD8971,Rainy,36,Moderate,95.11,Stable
ORD013881,PROD6220,Sunny,28,Low,101.91,Recession
ORD013246,PROD4683,Stormy,36,Moderate,114.27,Recession
ORD011587,PROD2524,Sunny,34,Severe,91.13,Recession
ORD013295,PROD6136,Sunny,18,High,117.59,Stable
ORD007090,PROD9096,Rainy,35,Moderate,103.92,Inflation
ORD005085,PROD8879,Rainy,23,Low,107.45,Recession
ORD008839,PROD9858,Stormy,34,Moderate,104.02,Recession
ORD013222,PROD4109,Cloudy,31,Moderate,114.97,Stable
ORD001239,PROD1861,Cloudy,27,Low,100.21,Inflation
ORD013946,PROD3661,Stormy,33,Low,102.67,Recession
ORD011244,PROD4949,Stormy,27,High,100.15,Recession
ORD011945,PROD5273,Sunny,27,Moderate,111.92,Recession
ORD013243,PROD5815,Rainy,39,Severe,106.1,Stable
ORD002324,PROD9591,Cloudy,13,High,109.49,Stable
ORD010201,PROD9781,Cloudy,24,Moderate,98.81,Recession
ORD000267,PROD1651,Stormy,30,High,118.67,Inflation
ORD000444,PROD9445,Stormy,16,Low,113.29,Stable
ORD000481,PROD9270,Sunny,10,Low,96.95,Inflation
ORD001812,PROD9281,Sunny,18,Moderate,98.93,Inflation
ORD000659,PROD2524,Sunny,12,Severe,95.79,Stable
ORD006145,PROD8424,Stormy,19,Moderate,102.64,Recession
ORD011001,PROD7767,Sunny,31,Moderate,112.8,Recession
ORD000745,PROD3847,Cloudy,25,Severe,94.17,Stable
ORD002666,PROD1535,Stormy,34,Severe,90.63,Stable
ORD012595,PROD6033,Rainy,27,Low,100.64,Inflation
ORD014164,PROD3030,Rainy,22,Moderate,90.71,Inflation
ORD011817,PROD1549,Stormy,19,Moderate,101.52,Recession
ORD012626,PROD6166,Stormy,38,Low,112.78,Recession
ORD001729,PROD3697,Rainy,15,Low,115.01,Stable
ORD007314,PROD7961,Cloudy,22,High,96.0,Recession
ORD008272,PROD6129,Sunny,13,Severe,95.58,Stable
ORD014909,PROD8409,Stormy,25,Low,109.94,Stable
ORD005283,PROD1685,Rainy,15,Severe,101.85,Recession
ORD009995,PROD3369,Rainy,14,High,92.04,Recession
ORD014281,PROD2846,Sunny,22,Moderate,109.34,Stable
ORD006496,PROD5947,Stormy,22,High,104.51,Stable
ORD007276,PROD5398,Rainy,14,Moderate,109.51,Stable
ORD003507,PROD7943,Rainy,24,Low,105.97,Recession
ORD008084,PROD4654,Sunny,23,Low,101.37,Stable
ORD000219,PROD2235,Sunny,26,Low,118.51,Inflation
